bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
একসাথে,eks̪at̪ʰe,সময়ে,ʃɔmɔʲe
আছি,at͡ɕʰi,একলগে,ɛklgk
আমরা,amra,আমরা,ɐmɾɐ
খুব,kʰubɔ,খুব,kʰub
খুশি,kʰuɕi,খুশি,kʰuʃɪ
আমাদের,amad̪erɔ,আমরার,ɐmɾɐɾ
পরিবারে,pɔribare,পরিবারো,poɾɪbɐɾo
আনন্দের,an̪ɔn̪d̪erɔ,আনন্দর,ɐnond̪ɔɾ
বাইরে,baire,বাইরে,bɐ͡ɪ̯ɾe
কোন,kon̪ɔ,কুনো,kuno
ঝগড়া,d͡ʑ̤ɔɡɔɽa,লাগালাগি,lɐgɐlɐgɪ
নেই,n̪ei,নাই,nɐ͡ɪ̯
আমার,amarɔ,মোর,moɾ
বন্ধুরা,bɔn̪d̪̤ura,বন্ধুরা,bond̪ʱuɾɐ
জীবনের,d͡ʑibn̪erɔ,জীবনর,zɪbɔnoɾ
অনেক,on̪ekɔ,খুব,xub
গুরুত্বপূর্ণ,ɡurut̪bɔpurnɔ,গুরুত্বপুর্ণ,guɾut̪t̪opuɾno
অংশ,oŋɕɔ,অংশ,ɔŋʃo
আমি,ami,মুই,mu͡ɪ̯
সবসময়,s̪ɔbɔs̪ɔme̯ɔ,হখল,hɔkʰl
আমার,amarɔ,সময়,ʃɔmɔe̯
গ্রামের,ɡɔramerɔ,মোর,moɾ
মানুষদের,man̪uʂd̪erɔ,গাউর,gɐ͡u̯ɾ
পাশে,paɕe,মানুষর,mɐnuʃɔɾ
থাকতে,t̪ʰakt̪e,পাশে,pɐʃe
চাই,t͡ɕai,থাকতাম,t̪ʰɐkt̪ɐm
খুব,kʰubɔ,খুব,kʰub
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
লেখা,l̪ekʰa,লেখা,lekʰɐ
অসাধারণ,os̪ad̪̤arɔnɔ,অসাধারণ,ɔʃɐd̪ʱɐɾon
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
ছবি,t͡ɕʰɔbi,ছবু,cʰobu
দেখে,d̪ekʰe,দেকিয়া,d̪ekɪʲɐ
খুব,kʰubɔ,খুব,kʰub
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লেগছে,l̪eɡt͡ɕʰe,লাগছে,lɐgcʰe
অসাধারণ,os̪ad̪̤arɔnɔ,অসাধারণ,ɔʃɐd̪ʱɐɾon
করে,kɔre,খরি,xoɾɪ
লিখেছেন,l̪ikʰet͡ɕʰen̪,লেখছইন,lexcʰo͡ɪ̯n
আমি,ami,মোর,moɾ
ভালো,b̤al̪o,ভালা,vɐlɐ
লাগলো,l̪aɡl̪o,লাগছে,lɐgcʰe
আপনার,apn̪arɔ,আফনার,ɐfnɐɾ
কথা,kɔt̪ʰa,খতা,xɔt̪ɐ
পড়ে,pɔɽe,পড়িয়া,poɽɪʲɐ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
এই,ei,অউ,ɔ͡u̯
পোস্টটি,pos̪tɔti,পোস্টটা,posttɐ
খুব,kʰubɔ,খুবই,kʰubɪ
উপকারী,upkari,উফকারী,upʰkɐɾɪ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
ছবিগুলো,t͡ɕʰɔbiɡul̪o,ছবিগুইন,cʰobɪgu͡ɪ̯n
দেখে,d̪ekʰe,দেখিয়া,d̪ekʰɪʲɐ
আনন্দ,an̪ɔn̪d̪ɔ,মজা,mɔɟɐ
পেয়েছি,pee̯et͡ɕʰi,পাইছি,pɐ͡ɪ̯cʰɪ
আপনি,apn̪i,আফনে,ɐcʰone
খুব,kʰubɔ,খুব,xub
সুন্দরভাবে,s̪un̪d̪ɔrɔb̤abe,সুন্দর,ʃund̪ɔɾ
সমস্যাটি,s̪ɔmɔs̪d͡zati,খরি,xoɾɪ
সমাধান,s̪ɔmad̪̤an̪ɔ,সমস্যাটার,ʃɔmoʃʃɐtɐɾ
করেছেন,kɔret͡ɕʰen̪,সমাধান,ʃɔmɐd̪ʱɐn
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
ব্লগটি,bl̪ɔɡɔti,ব্লগটা,blɔgtɐ
পড়ে,pɔɽe,পড়িয়া,poɽɪʲɐ
অনেক,on̪ekɔ,বাক্কা,bɐkkɐ
কিছু,kit͡ɕʰu,জিনিস,ɟɪnɪʃ
শিখতে,ɕikʰt̪e,শিখতাম,ʃɪkʰt̪ɐm
পেরেছি,peret͡ɕʰi,ফারছি,pʰɐɾcʰɪ
আমি,ami,মুই,mu͡ɪ̯
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
কাজকে,kad͡ʑke,কাজরে,kɐɟoɾe
ভালোবাসি,b̤al̪obas̪i,ভালাপাই,bʱɐlɐpɐ͡ɪ̯
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
লেখার,l̪ekʰarɔ,লেখার,lekʰɐɾ
ধরণ,d̪̤ɔrɔnɔ,ধরন,d̪ʱɔɾon
খুব,kʰubɔ,খুবই,kʰubɪ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
ছবিটি,t͡ɕʰɔbiti,ছবিটা,cʰobɪtɐ
দেখে,d̪ekʰe,দেখিয়া,d̪ekʰɪʲɐ
মন,mɔn̪ɔ,মন,mon
ভরে,b̤ɔre,ভরি,bʱoɾɪ
গেলো,ɡel̪o,গেছে,gecʰe
খুব,kʰubɔ,বাক্কা,bɐkkɐ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
কথা,kɔt̪ʰa,মাত,mɐt̪
বলেছেন,bɔl̪et͡ɕʰen̪,মাতলা,mɐt̪lɐ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
মজার,mɔd͡ʑarɔ,মজার,mɔɟɐɾ
কথা,kɔt̪ʰa,মাত,mɐt̪
শুনলে,ɕun̪l̪e,হুনলে,hunle
সারা,s̪ara,হারাদিন,hɐɾɐd̪ɪn
দিন,d̪in̪ɔ,মন,mon
মন,mɔn̪ɔ,ভালা,bʱɐlɐ
ভালো,b̤al̪o,থাকে,t̪ʰɐke
একদিন,ekd̪in̪ɔ,এখদিন,exd̪ɪn
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
একটি,ekti,এখটা,extɐ
বাগানে,baɡan̪e,বাগানো,bɐgɐno
মেয়ে,mee̯e,ফুড়ি,fuɽɪ
হাঁটছিল,hɔ̃tɔt͡ɕʰil̪,হাটের,hɐteɾ
সে,s̪e,হউ,hɔ͡u̯
আকাশে,akaɕe,আখাশর,ɐkʰɐʃoɾ
উড়ন্ত,uɽɔn̪t̪ɔ,উড়া,uɽɐ
পাখির,pakʰirɔ,পাখির,pɐkʰɪɾ
গান,ɡan̪ɔ,হান,hɐn
শোনতেই,ɕon̪t̪ei,হুনলেউ,hunle͡u̯
মন,mɔn̪ɔ,মন,mon
খুশি,kʰuɕi,খুশ,kʰuʃ
হয়ে,he̯e,অই,ɔ͡ɪ̯
উঠত,utʰɔt̪ɔ,যাইতো,ɟɐ͡ɪ̯t̪o
সে,s̪e,হউ,hɔ͡u̯
ফুলগুলোর,ɸul̪ɡul̪orɔ,ফুুল,fuul
রঙিন,rɔŋin̪ɔ,অতার,ɔt̪ɐɾ
মেলা,mel̪a,রঙিন,ɾoŋɪn
দেখে,d̪ekʰe,মেলা,mɛlɐ
হৃদয়,hɽid̪e̯ɔ,দেখিয়া,d̪exɪʲɐ
ভরে,b̤ɔre,হারলে,hɐɾle
যায়,d͡zae̯,মন,mon
তার,t̪arɔ,তার,t̪ɐɾ
পাশে,paɕe,লগে,lɔge
থাকা,t̪ʰaka,থাকা,t̪ʰɐkɐ
পুতুলগুলো,put̪ul̪ɡul̪o,পুতুলগুইন,put̪ulgu͡ɪ̯n
সেই,s̪ei,হউ,hɔ͡u̯
মেয়ের,mee̯erɔ,পুরির,puɾɪɾ
সাথে,s̪at̪ʰe,লগে,lɔge
খেলতে,kʰel̪t̪e,খেলাত,kʰelɐt̪
আসে,as̪e,আয়,ɐe̯
সে,s̪e,তাই,t̪ɐ͡ɪ̯
আরও,aro,আরো,ɐɾo
একটি,ekti,এখটা,ekʰtɐ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
বানাতে,ban̪at̪e,বানাইতো,bɐnɐ͡ɪ̯t̪o
চায়,t͡ɕae̯ɔ,চায়,cɐe̯
যার,d͡zarɔ,যেগুর,ɟeguɾ
নাম,n̪amɔ,নাম,nɐm
ছিল,t͡ɕʰil̪ɔ,আছিল,ɐcʰɪlo
রাহাত,rahat̪,রাহাত,ɾɐhɐt̪
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
বন্ধুরা,bɔn̪d̪̤ura,বন্ধুরা,bond̪ʱuɾɐ
সত্যিই,s̪ɔt̪d͡zii,হাছাউ,hɐcʰɐ͡u̯
ভালো,b̤al̪o,ভালা,bʱɐlɐ
হৃদয়ের,hɽid̪e̯erɔ,মনর,monoɾ
মানুষ,man̪uʂ,মানুষ,mɐnuʃ
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
বন্ধুরা,bɔn̪d̪̤ura,বন্ধুরা,bond̪ʱuɾɐ
সবাই,s̪ɔbai,হখল,hɔkʰol
খুব,kʰubɔ,অউ,ɔ͡u̯
মেধাবী,med̪̤abi,খুব,kʰub
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
বন্ধুদের,bɔn̪d̪̤ud̪erɔ,বন্ধু্রার,bond̪ʱuɾɐɾ
কাছে,kat͡ɕʰe,কান্দাত,kɐnd̪ɐt̪o
থাকতে,t̪ʰakt̪e,থাকতে,t̪ʰɐkt̪e
খুব,kʰubɔ,খুব,kʰub
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
বিয়ের,bie̯erɔ,হেঙ্গার,heŋgɐɾ
পর,pɔrɔ,বাদে,bɐd̪e
মোটা,mota,মুটা,mutɐ
হবে,hɔbe,অইবা,ɔ͡ɪ̯bɐ
এমন,emɔn̪ɔ,অলা,ɔlɐ
স্বপ্ন,s̪bɔpn̪ɔ,সফনো,ʃɔpʰono
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
বেঁচে,beঁt͡ɕe,বাঁচিয়া,bɐ̃cɪʲɐ
আছে,at͡ɕʰe,আছইন,ɐcʰo͡ɪ̯n
হাজারো,had͡ʑaro,হাজার,hɐɟɐɾ
পাতলা,pat̪l̪a,হাজার,hɐɟɐɾ
মেয়ে,mee̯e,রাগ,ɾɐg
মেয়েরা,mee̯era,ফুড়িন্তে,pʰuɽɪnt̪e
যে,d͡ze,যে,ɟe
হারে,hare,হারে,hɐɾe
ভদ্র,b̤ɔd̪rɔ,ভদ্র,bʱɔd̪ɾo
ছেলে,t͡ɕʰel̪e,ফুয়াইন,pʰuʲɐ͡ɪ̯n
"খুঁজছে,","kʰuঁd͡ʑɔt͡ɕʰe,",খুজরা,"kʰuɟɾɐ,"
ভয়,b̤e̯ɔ,",",dɔɾ
লাগছে,l̪aɡt͡ɕʰe,ডর,lɐgeɾ
কোনো,kon̪o,লাগের,mu͡ɪ̯
দিন,d̪in̪ɔ,মুই,nɪ
আমি,ami,নি,kun
কিডন্যাপ,kidɔn̪d͡zapɔ,কুন,d̪ɪn
হয়ে,he̯e,দিন,kɪdonɐp
না,n̪a,কীডনাপ,ɔ͡
খন,kʰɔn̪ɔ,যেব্‌লা,ɟeblɐ
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
একা,eka,একলা,ɛklɐ
"লাগবে,","l̪aɡbe,",লাগবো,lɐgbo
তুমি,t̪umi,তুমি,t̪umɪ
চারদিকে,t͡ɕard̪ike,চাইরিদকে,cɐ͡ɪ̯ɾɪd̪ke
কিছুই,kit͡ɕʰui,কিচ্চু,kɪccu
দেখতে,d̪ekʰt̪e,দেখতায়,d̪ekʰt̪ɐe̯
পাবে,pabe,নায়,nɐe̯
আজ,ad͡ʑɔ,আইজ,ɐ͡ɪ̯ɟ
সিঙ্গেল,s̪iŋɡel̪ɔ,সিংগেল,ʃɪŋgel
বলে,bɔl̪e,দেকিয়া,d̪ekɪʲɐ
কারো,karo,কারো,kɐɾo
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
হাত,hat̪ɔ,হাত,hɐt̪
কাটতে,katt̪e,কাটতাম,kɐtt̪ɐm
পারি,pari,ফারি,pʰɐɾɪ
না,n̪a,না,nɐ
সিনেমায়,s̪in̪emae̯ɔ,সিনেমাত,bɪʲɐɾ
বিয়ের,bie̯erɔ,বিয়ার,pɔɾ
পর,pɔrɔ,পর,gɔlpo
গল্প,ɡɔl̪pɔ,গল্প,ʃeʃ
শেষ,ɕeʂɔ,শেষ,ɔ͡ɪ̯
হয়ে,he̯e,অই,ɟɐe̯
যায়,d͡zae̯ɔ,যায়,ɐɾ
আর,arɔ,আর,bɐst̪ob
বাস্তব,bas̪t̪ɔbɔ,বাস্তব,ɟɪbɔno
জীবনে,d͡ʑibn̪e,জীবনো,bɪʲɐɾ
পরই,pɔri,পর,ɔ͡u̯
সিনেমা,s̪in̪ema,অউ,sɪnemɐ
শুরু,ɕuru,সিনেমা,ʃuɾu
হয়,he̯ɔ,শুরু,ɔ
আজ,ad͡ʑɔ,আজকে,ɐɟke
গরিব,ɡɔribɔ,গরীব,goɾɪb
বলে,bɔl̪e,দেকিয়া,d̪ekɪʲɐ
পৃথিবীতে,pɽit̪ʰibit̪e,পৃথিবীত,pɾɪt̪ʰɪbɪt̪o
"থাকি,বড়লোক","t̪ʰaki,bɔɽɔl̪okɔ","থাকিয়ার,","t̪ʰɐkɪʲɐɾ,"
হলে,hɔl̪e,ধনী,d̪ʱonɪ
মঙ্গল,mɔŋɡɔl̪ɔ,অইলে,ɛ͡ɪ̯le
গ্রহে,ɡɔrɔhe,মঙ্গল,moŋgol
থাকতাম,t̪ʰakt̪am,গ্রহত,gɾohɔt̪o
একমাত্র,ekmat̪rɔ,খালি,kʰɐlɪ
মেয়েরাই,mee̯erai,ফুড়িন্তেউ,pʰuɽɪnt̪e͡u̯
পারে,pare,পারইন,pɐɾɪn
অবলা,obl̪a,বেচারা,becɐɾɐ
ছেলেদের,t͡ɕʰel̪ed̪erɔ,ফুয়াইন্তর,pʰuʲɐ͡ɪ̯nt̪ɔɾ
সহজ,s̪ɔhɔd͡ʑɔ,সরল,ʃɔɾol
সরল,s̪ɔrɔl̪ɔ,মনরে,monoɾe
মনটা,mɔn̪ɔta,ফুটবল,pʰutbɔl
কে,ke,ভাবিয়া,bʱɐbɪʲɐ
ফুটবল,ɸutɔbɔl̪ɔ,খেলতা,kʰelɔt
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
মন,mɔn̪ɔ,মনে,mone
চায়,t͡ɕae̯ɔ,কয়,kɔe̯
থেমে,t̪ʰeme,থামিয়া,t̪ʰɐmɪʲɐ
থাকা,t̪ʰaka,থাকা,t̪ʰɐkɐ
গাড়ির,ɡaɽirɔ,গাড়ির,gɐɽɪɾ
নিচে,n̪it͡ɕe,চাক্কার,cɐkkɐɾ
পরে,pɔre,তলে,t̪ɔle
মরে,mɔre,পড়িয়া,poɽɪʲɐ
যাই,d͡zai,মরি,moɾɪ
বউকে,buke,বউরে,bo͡u̯ɾe
ভালোবাসতে,b̤al̪obas̪t̪e,ভালোবাসা,bʱɐlobɐʃɐ
"শিখুন,","ɕikʰun̪ɔ,","হিকইন,","hɪkɪn,"
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
কার,karɔ,কার,kɐɾ
বউ,bu,বউ,bɔ͡u̯
সেটা,s̪eta,হিকটা,hɪktɐ
দেখার,d̪ekʰarɔ,দেখার,d̪ɛkʰɐɾ
বিষয়,biʂe̯ɔ,দরকার,d̪ɔɾkɐɾ
না,n̪a,নায়,nɐe̯
একবার,ekbarɔ,এখবার,exbɐɾ
ধরলে,d̪̤ɔrɔl̪e,ধরিলাইলে,d̪ʱoɾɪlɐ͡ɪ̯le
হাত,hat̪ɔ,হাত,hɐt̪
ছাড়বেনা,t͡ɕʰaɽben̪a,ছাড়তা,cʰɐɽt̪ɐ
কখনো,kɔkʰɔn̪o,না,nɐ
রোগা,roɡa,কুনোসময়,kunosmɔe̯
পাতলা,pat̪l̪a,বেমারি,bemɐɾɪ
মেয়ে,mee̯e,হুকনা,huknɐ
গুলোকে,ɡul̪oke,ফুড়িন্তরে,fuɽɪnt̪ɔɾe
দেখে,d̪ekʰe,দেকিয়া,d̪ekɪʲɐ
মনে,mɔn̪e,মনে,mone
হয়,he̯ɔ,কয়,k
স্বপ্ন,s̪bɔpn̪ɔ,সফনত,ʃɔpʰonot̪
দেখলাম,d̪ekʰl̪amɔ,দেখলাম,d̪ekʰlɐm
ক্রাশের,kraɕerɔ,ক্রাশর,kɾɐʃoɾ
সাথে,s̪at̪ʰe,লগে,lɔge
ঘুরতে,̤ɡ̤urt̪e,পাখানিত,pɐkʰɐnɪt̪o
গেছি,ɡet͡ɕʰi,গেছি,gecʰɪ
তার,t̪arɔ,এর,eɾ
পর,pɔrɔ,বাদে,bɐd̪e
যা,d͡za,যা,ɟɐ
হলো,hɔl̪o,অইলো,ɔ͡ɪ̯lo
সব,s̪ɔbɔ,ইতা,ɪt̪ɐ
ইতিহাস,it̪ihas̪,সব,ʃɔb
যখন,d͡zɔkʰɔn̪ɔ,যেব্‌লাকু,ɟeblɐku
ভাবি,b̤abi,ভাবি,bʱɐbɪ
তুমি,t̪umi,তুমি,t̪umɪ
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
আমার,amarɔ,আমার,ɐmɐɾ
জীবনটা,d͡ʑibɔn̪ɔta,জিন্দেগি,ɟɪnd̪egɪ
"অন্ধকার,","on̪d̪̤ɔkarɔ,",আইন্দাইর,ɐ͡ɪ̯nd̪ɐ͡ɪ̯ɾ
ঠিক,tʰikɔ,ঠিক,tʰɪk
তখনই,t̪ɔkʰɔn̪i,হ,ho
কারেন্ট,karen̪tɔ,সময়,ʃɔmɔe̯
চলে,t͡ɕɔl̪e,অউ,ɔ͡u̯
আসে,as̪e,কারেন্ট,kɐɾent
বউ,bu,বউ,bɔ͡u̯
হারালে,haral̪e,আরাইলে,ɐɾɐ͡ɪ̯le
পাওয়া,paoe̯a,পাওয়া,pɐ͡o̯ʷɐ
"যায়,","d͡zae̯ɔ,",যায়,ɟɐe̯
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
বন্ধুকে,bɔn̪d̪̤uke,বন্ধুরে,bond̪ʱuɾe
টাকা,taka,টেখা,tekʰɐ
দিলে,d̪il̪e,দিলে,d̪ɪle
সেটা,s̪eta,ইতা,ɪt̪ɐ
আর,arɔ,আর,ɐɾ
ফেরত,ɸerɔt̪ɔ,ফিরত,pʰɪɾɔt̪o
চুল,t͡ɕul̪ɔ,চুল,cul
পরার,pɔrarɔ,পরার,pɔɾɐɾ
সমস্যা,s̪ɔmɔs̪d͡za,সমস্যা,ʃɔmoʃʃɐ
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
ডাক্তারের,dakt̪arerɔ,ডাখতরর,dɐxt̪ɔɾɔɾ
কাছে,kat͡ɕʰe,ধারে,d̪ʱɐɾe
"গেছিলাম,","ɡet͡ɕʰil̪amɔ,","গেছলাম,","gecʰolɐm,"
গিয়ে,ɡie̯e,গিয়া,gɪʲɐ
দেখি,d̪ekʰi,দেখি,d̪exɪ
ডাক্তার,dakt̪arɔ,ডাখতর,dɐxt̪oɾ
নিজেই,n̪id͡ʑei,নিজেউ,nɪze͡u̯
টাক,tak,টাখলা,t
ভালো,b̤al̪o,ভালা,vɐlɐ
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
নাকি,n̪aki,বুলে,bule
বেশি,beɕi,বেশিদিন,beʃɪd̪ɪn
দিন,d̪in̪ɔ,বাছইন,bɐcʰɪn
বাঁচে,bɔ̃t͡ɕe,"না,","nɐ,"
"না,","n̪a,",ইতা,ɪt̪ɐ
এটা,eta,হুনার,hunɐɾ
শোনার,ɕon̪arɔ,পর,pɔɾ
পর,pɔrɔ,খুব,xub
খুব,kʰubɔ,টেনশনে,tenʃɔne
টেনশনে,ten̪ɔɕɔn̪e,আছি,ɐcʰɪ
তোকে,t̪oke,তরে,t̪ɔɾe
ভুলে,b̤ul̪e,ভুলি,bʱulɪ
যাওয়ার,d͡zaoe̯arɔ,যাওয়ার,ɟɐ͡o̯ʷɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
আমি,ami,মুই,mu͡ɪ̯
ভালোবাসিনি,b̤al̪obas̪in̪i,তরে,t̪ɔɾe
নিজেকে,n̪id͡ʑeke,নিজোরে,nɪzoɾe
কখনো,kɔkʰɔn̪o,কুনোসময়,kunosmɔe̯
বেকার,bekarɔ,বাওটা,bɐ͡o̯tɐ
ভাববেন,b̤abben̪ɔ,ভাববা,vɐbbɐ
"না,","n̪a,","না,","nɐ,"
মনে,mɔn̪e,মনো,mono
রাখবেন,rakʰben̪ɔ,রাখবা,ɾɐxbɐ
আপনার,apn̪arɔ,আফনার,ɐfnɐɾ
শরীরের,ɕɔrirerɔ,শরীলর,ʃɔɾɪloɾ
রক্ত,rɔkt̪ɔ,রখতো,ɾɔxot̪o
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
হাজারো,had͡ʑaro,হাজার,hɐzɐɾ
মশার,mɔɕarɔ,মশার,mɔʃ
বাবু,babu,বাবু,bɐbu
খেয়েছো,kʰee̯et͡ɕʰo,খাইছোনি,kʰɐ͡ɪ̯cʰonɪ
বলার,bɔl̪arɔ,জিকানির,ɟɪkɐnɪɾ
মানুষটা,man̪uʂta,মানুষগুতা,mɐnuʃgut̪ɐ
নেই,n̪ei,নাই,nɐ͡ɪ̯
বলে,bɔl̪e,করু,koɾu
আজ,ad͡ʑɔ,আমি,ɐmɪ
আমি,ami,এখনো,ɛkʰono
এতো,et̪o,এতো,et̪o
রোগা,roɡa,হুকনা,huknɐ
পাশের,paɕerɔ,লাগা,lɐgɐ
বাড়ির,baɽirɔ,বাড়ির,bɐɽɪɾ
মেয়েটাকে,mee̯etake,ফুড়িটারে,pʰuɽɪtɐɾe
ভালো,b̤al̪o,ভালা,bʱɐlɐ
"লেগেছিল,","l̪eɡet͡ɕʰil̪ɔ,","লাগছিল,","lɐgcʰɪlo,"
পরে,pɔre,বাদে,bɐd̪e
জানতে,d͡ʑan̪t̪e,জানলাম,ɟɐnlɐm
পারলাম,parl̪amɔ,তাই,t̪ɐ͡ɪ̯
মেয়েটা,mee̯eta,ছুটির,cʰutɪɾ
ছুটির,t͡ɕʰutirɔ,দিনও,d̪ɪno
দিনেও,d̪in̪eo,কলেজো,kɔleɟo
কলেজে,kɔl̪ed͡ʑe,যায়,ɟɐe̯
আজ,ad͡ʑɔ,আইজ,ɐ͡ɪ̯ɟ
আমি,ami,আমি,ɐmɪ
"রোগা,","roɡa,",হুকনা,huknɐ
তাই,t̪ai,গতিকে,got̪ɪke
জন্য,d͡ʑɔn̪d͡zɔ,মানুষ,mɐnuʃ
মানুষ,man̪uʂɔ,আমারে,ɐmɐɾe
আমাকে,amake,লইয়া,lɔ͡ɪ̯ʲɐ
নিয়ে,n̪ie̯e,উলটাপালটা,ultɐpɐltɐ
উল্টোপাল্টা,ul̪topal̪ta,সন্দেহ,ʃɔnd̪eho
সন্দেহ,s̪ɔn̪d̪ehɔ,করইন,koɾɪn
কেউ,keu,খেউ,xe͡u̯
আমার,amarɔ,মোর,moɾ
মাকে,make,আম্মারে,ɐmmɐɾe
বলে,bɔl̪e,কইয়া,ko͡ɪ̯ʲɐ
দিও,d̪io,দিওছাইন,d̪ɪ͡o̯cʰɐ͡ɪ̯n
আমি,ami,মুই,mu͡ɪ̯
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করবো,kɔrɔbo,খরতাম,xɔɾt̪ɐm
হাসতে,has̪t̪e,আসতে,ɐʃt̪e
সিগারেট,s̪iɡaretɔ,সিগারেট,ʃɪgɐɾet
খাওয়া,kʰaoe̯a,খাওয়া,kʰɐ͡o̯ʷɐ
ছেলেটা,t͡ɕʰel̪eta,ফুয়াটা,pʰuʲɐtɐ
একদিন,ekd̪in̪ɔ,এখদিন,ekʰd̪ɪn
কাশতে,kaɕt̪e,কাশতে,kɐʃt̪e
মরে,mɔre,মরি,moɾɪ
যাবে,d͡zabe,যাইবো,ɟɐ͡ɪ̯bo
কোনো,kon̪o,কুনো,kuno
এক,ekɔ,এখ,ɛkʰo
রাতে,rat̪e,রাইতে,ɾɐ͡ɪ̯t̪e
তুমি,t̪umi,তুমি,t̪umɪ
আর,arɔ,আর,ɐɾ
আমি,ami,মুই,mu͡ɪ̯
পাশাপাশি,paɕapaɕi,কান্দাকান্দিত,kɐnd̪ɐkɐnd̪ɪt̪o
বসে,bɔs̪e,বইয়া,bo͡ɪ̯ʲɐ
চাঁদ,t͡ɕɔ̃d̪ɔ,ছান,cʰɐn
দেখবো,d̪ekʰbo,দেখমু,d̪ekʰmu
আপনাদের,apn̪ad̪erɔ,আফনারার,ɐpʰnɐɾɐɾ
কি,ki,কিতা,kɪt̪ɐ
শুক্রবার,ɕukrɔbarɔ,শুক্রবার,ʃukɾobɐɾ
সকালে,s̪ɔkal̪e,সখালে,ʃɔkʰɐle
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
হবে?,hɔbe?,অইবো,ɔ͡ɪ̯bo
যদি,d͡zɔd̪i,যদি,zod̪ɪ
আমি,ami,মুই,mu͡ɪ̯
ভুল,b̤ul̪ɔ,ভুল,vul
করি,kɔri,খরি,xoɾɪ
তাহলে,t̪ahɔl̪e,তাইলে,t̪ɐ͡ɪ̯le
আমাকে,amake,মোরে,moɾe
দয়া,d̪e̯a,শুধরাইয়া,ʃud̪ʱɾɐ͡ɪ̯ʲɐ
করে,kɔre,দিবা,d̪ɪbɐ
আমি,ami,মুই,mu͡ɪ̯
কি,ki,কিতা,kɪt̪ɐ
শুধু,ɕud̪̤u,খালি,xɐlɪ
একটা,ekta,এখটা,extɐ
জিনিস,d͡ʑin̪is̪ɔ,জিনিস,zɪnɪʃ
বলতে,bɔl̪ɔt̪e,খইতাম,xo͡ɪ̯t̪ɐm
পারি,pari,ফারি,fɐɾɪ
দয়া,d̪e̯a,নি,nɪ
করে?,kɔre?,দয়া,d̪ɔʲɐ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
কোনো,kon̪o,কুনতা,kunt̪ɐ
প্রশ্ন,prɔɕn̪ɔ,জিকানির,ɟɪkɐnɪɾ
আছে?,at͡ɕʰe?,আছে,ɐcʰe
একটা,ekta,এখটা,ɛkʰtɐ
কথাও,kɔt̪ʰao,মাতও,mɐt̪o
আর,arɔ,আর,ɐɾ
বলবে,bɔl̪ɔbe,মাতবায়,mɐt̪bɐe̯
না,n̪a,না,nɐ
আপনারা,apn̪ara,আফনারা,ɐpʰnɐɾɐ
যারা,d͡zara,যেরা,ɟeɾɐ
আমাকে,amake,মোরে,moɾe
এখনো,ekʰn̪o,এখনো,ɛkʰono
চিনেন,t͡ɕin̪en̪ɔ,চিনইন,cɪnɪn
না,n̪a,না,nɐ
তিনি,t̪in̪i,তাইন,t̪ɐ͡ɪ̯n
আমার,amarɔ,মোর,moɾ
সাথে,s̪at̪ʰe,লগে,lɔge
