bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
ব্যথা,bd͡zɔt̪ʰa,হরাইয়ে,hɔɾɐ͡ɪ̯ʲe
আমি,ami,আই,ɐ͡ɪ̯
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
কোন,kon̪ɔ,হোন,hon
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
কিছুই,kit͡ɕʰui,কিছুই,kɪcʰu͡ɪ̯
বুঝতে,bud͡ʑ̤t̪e,বঝিত,boɟʱɪt̪o
পারলাম,parl̪amɔ,নোফাইল্লাম,nofɐ͡ɪ̯llɐm
তোমার,t̪omarɔ,তোয়ারর,t̪oʷɐɾɾ
হাশির,haɕirɔ,হাশির,hɐʃɪɾ
কাছে,kat͡ɕʰe,হাসে,hɐʃe
আমার,amarɔ,আর,ɐɾ
সব,s̪ɔbɔ,বেয়াক্কিসু,beʲɐkkɪʃu
কিছু,kit͡ɕʰu,আর,ɐɾ
হার,harɔ,মানে,mɐne
মেনে,men̪e,দে,d̪e
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
চোখ,t͡ɕokʰɔ,চখ,cɔkʰ
দুটো,d̪uto,দুইয়ান,d̪u͡ɪ̯ʲɐn
অনেক,on̪ekɔ,বহুত,bohut̪
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
তোমার,t̪omarɔ,তোওয়ার,t̪o͡o̯ʷɐɾ
সাথে,s̪at̪ʰe,ফোয়ারিত,foʷɐɾɪt̪ɔ
অনেক,on̪ekɔ,বহুত,bohut̪
দিন,d̪in̪ɔ,দিন,d̪ɪn
পর,pɔrɔ,ফর,fɔɾ
দেখা,d̪ekʰa,দেহা,d̪ehɐ
ছেলেটি,t͡ɕʰel̪eti,ফয়া,fɔʲɐ
বিদেশে,bid̪eɕe,ইবা,ɪbɐ
গিয়ে,ɡie̯e,বদেশত,bɔd̪eʃt̪ɔ
পড়ালেখা,pɔɽal̪ekʰa,জাইয়েরে,zɐ͡ɪ̯ʲeɾe
করার,kɔrarɔ,ফন্নাফরিবার,fɔnnɐfoɾɪbɐɾ
স্বপ্ন,s̪bɔpn̪ɔ,স্বপ্ন,ʃɔpno
দেখে,d̪ekʰe,দেহে,d̪ehe
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
সাথে,s̪at̪ʰe,ফোয়ারিত,foʷɐɾɪt̪ɔ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
বলে,bɔl̪e,হইয়েরে,ho͡ɪ̯ʲeɾe
আমার,amarɔ,আত্তুন,ɐt̪t̪un
অনেক,on̪ekɔ,বহুত,bohut̪
ভালো,b̤al̪o,গম,gɔm
লাগলো,l̪aɡl̪o,লাগেদে,lɐged̪e
তোমার,t̪omarɔ,তোওয়ার,vɐlo
বন্ধুর,bɔn̪d̪̤urɔ,বন্দুর,lɐ͡ɪ̯gge
আমার,amarɔ,আর,ɐɾ
আব্বু,abbu,আব্বু,ɐbbu
আর,arɔ,আর,ɐɾ
চাচার,t͡ɕat͡ɕarɔ,চাচা,cɐcɐ
মধ্যে,mɔd̪̤d͡ze,জায়গা,zɐʲgɐ
জায়গা,d͡ʑae̯ɡa,জবি,zobɪ
জমি,d͡ʑɔmi,লইয়েরে,lo͡ɪ̯ʲeɾe
নিয়ে,n̪ie̯e,হইজ্জে,ho͡ɪ̯zze
ঝগড়া,d͡ʑ̤ɔɡɔɽa,অইদে,ɔ͡ɪ̯d̪e
লোকটি,l̪okti,লোক,lok
কিছু,kit͡ɕʰu,ইবা,ɪbɐ
দিন,d̪in̪ɔ,কিছু,kɪcʰu
আগে,aɡe,আগদ্দি,ɐgod̪d̪ɪ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করেন,kɔren̪,গইজ্জেদে,gɔ͡ɪ̯zzed̪e
প্রথমে,prɔt̪ʰɔme,ফ্রতমে,fɾot̪ɔme
তোমাকে,t̪omake,তোয়াত্তুন,t̪oʲɐt̪t̪un
একটি,ekti,এক্কান,ɛkkɐn
বইয়ের,bie̯erɔ,বইয়র,bo͡ɪ̯ʲoɾ
দোকানে,d̪okan̪e,দোয়ানত,d̪oʷɐnt̪o
যেতে,d͡zet̪e,জন,zɔn
হবে,hɔbe,ফরিবদে,foɾɪbd̪e
বেশি,beɕi,বেশি,beʃɪ
কিছু,kit͡ɕʰu,হইবার,ho͡ɪ̯bɐɾ
বলার,bɔl̪arɔ,আগে,ɐge
আগেই,aɡei,আবেগে,ɐbege
আবেগে,abeɡe,ছখত,cʰɔxot̪o
চোখে,t͡ɕokʰe,ফানি,fɐnɪ
পানি,pan̪i,চলি,colɪ
চলে,t͡ɕɔl̪e,আইসসে,ɐ͡ɪ̯sʃe
আপনার,apn̪arɔ,অনের,oneɾ
বন্ধুদের,bɔn̪d̪̤ud̪erɔ,বন্ধুতারার,bond̪ʱut̪ɐɾɐɾ
গালি,ɡal̪i,গালি,gɐlɪ
দেওয়ার,d̪eoe̯arɔ,দিবেল্লাই,d̪ɪbellɐ͡ɪ̯
সুযোগ,s̪ud͡zoɡɔ,সুযোগ,ʃuzog
করে,kɔre,গরি,goɾɪ
দিন,d̪in̪,দন,d̪ɔn
অনেক,on̪ekɔ,বহুুত,bohut̪
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
এখনো,ekʰn̪o,এহনো,ehono
পেছনে,pet͡ɕʰn̪e,ফিছনে,fɪcʰone
লাইনে,l̪ain̪e,লাইনত,lɐ͡ɪ̯nɔt̪o
দাঁড়িয়ে,d̪ɔ̃ɽie̯e,তিয়াই,t̪ɪʲɐ͡ɪ̯
আছে,at͡ɕʰe,আসে,ɐʃe
একজন,ekɔd͡ʑɔn̪ɔ,এক্কাজন,ɛkkɐzɔn
মহিলা,mɔhil̪a,মহিলা,mohɪlɐ
মারা,mara,ইন্তেকাল,ɪnt̪ekɐl
গেছেন,ɡet͡ɕʰen̪,গইজ্জে,gɔ͡ɪ̯zze
আপনি,apn̪i,অনে,ɔne
এত,et̪ɔ,এইল্লে,e͡ɪ̯lle
গরীব,ɡɔribɔ,গরিব,goɾɪb
আগে,aɡe,আগে,ɐge
কেন,ken̪ɔ,কিল্লাই,kɪllɐ͡ɪ̯
বলেননি,bɔl̪en̪n̪i,ন,nɔ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
এই,ei,এই,e͡ɪ̯
পৃথিবীতে,pɽit̪ʰibit̪e,দুনিয়াত,d̪unɪʲɐt̪
আমার,amarɔ,আর,ɐɾ
আর,arɔ,হনিক্কা,honɪkkɐ
কেউ,keu,নাই,nɐ͡ɪ̯
আমি,ami,আই,ɐge͡ɪ̯
আগেই,aɡei,আগেই,ho͡ɪ̯ʲɪ
বলেছি,bɔl̪et͡ɕʰi,হইয়ি,ɐ͡ɪ̯
তোমাকে,t̪omake,আই,t̪oʷɐɾe
নিয়ে,n̪ie̯e,তোয়ারে,lɔ͡ɪ̯
বিদেশ,bid̪eɕɔ,লই,bɪd̪eʃt̪ɔ
ঘুরতে,̤ɡ̤urt̪e,বিদেশত,gʱu͡ɪ̯t̪t̪ɐm
চাই,t͡ɕai,ঘুইত্তাম,cɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
আম্মু,ammu,আম্মু,ɐmmu
আমাকে,amake,আরে,ɐɾe
সবার,s̪ɔbarɔ,বেয়াক্কুনর,beʲɐkkunɔɾ
সামনে,s̪amn̪e,সাম্নদ্দি,ʃɐmnod̪d̪ɪ
মারতে,mart̪e,মাইত্তে,mɐ͡ɪ̯t̪t̪e
বাসায়,bas̪ae̯ɔ,বাসাত,bɐʃɐt̪
নিয়ে,n̪ie̯e,লই,lɔ͡ɪ̯
আসে,as̪e,গিয়ি,gɪʲɪ
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
জানেন,d͡ʑan̪en̪ɔ,জানন্না,zɐnonnɐ
এখানে,ekʰan̪e,এডে,ede
অনেক,on̪ekɔ,বহুত,bohut̪
ছেলে,t͡ɕʰel̪e,মরত,mɔɾot̪o
কমেন্ট,kɔmen̪tɔ,ফোয়া,foʷɐ
পড়তে,pɔɽɔt̪e,কমেন্ট,kɔment
আসবে,as̪be,ফরিবেল্লাই,foɾɪbellɐ͡ɪ̯
আবেগের,abeɡerɔ,আবেগর,ɐbegoɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,vɐlobɐʃɐ
কাউকে,kauke,হনিক্কারে,honɪkkɐɾe
দেওয়া,d̪eoe̯a,দন,d̪ɔn
উচিত,ut͡ɕit̪ɔ,উছিত,ucʰɪt̪o
না,n̪a,নয়,nɔe̯
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
বিবেকের,bibekerɔ,বিবেগর,bɪbegɔɾ
কাছে,kat͡ɕʰe,ভালোবাসার,vɐlobɐʃɐɾ
আবেগের,abeɡerɔ,হাসে,hɐʃe
ভালোবাসা,b̤al̪obas̪a,আবেগর,ɐbegoɾ
হেরে,here,ভালোবাসা,vɐlobɐʃɐ
যাবে,d͡zabe,হারি,hɐɾɪ
আমার,amarɔ,আর,ɐɾ
মনের,mɔn̪erɔ,মনর,monoɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,vɐlobɐʃɐ
চিরদিন,t͡ɕird̪in̪ɔ,চিরদিন,cɪɾod̪ɪn
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
থেকে,t̪ʰeke,তাকি,t̪ɐkɪ
যাবে,d͡zabe,জাইব,zɐ͡ɪ̯bo
জীবনে,d͡ʑibn̪e,জীবনে,eholɐ
একা,eka,এহলা,eholɐ
একা,eka,এহলা,pʰɔt̪ʰ
পথ,pɔt̪ʰɔ,ফথ,cɔlon
চলা,t͡ɕɔl̪a,চলন,bohut̪
অনেক,on̪ekɔ,বহুত,kotʰɪn
আমার,amarɔ,আর,ɐɾ
জীবন,d͡ʑibɔn̪ɔ,জীবন,zɪbɔn
আমি,ami,আই,ɐ͡ɪ̯
তোমাকে,t̪omake,তোয়ারেলই,t̪oʷɐɾelɪ
নিয়ে,n̪ie̯e,বাইচতাম,bɐ͡ɪ̯ct̪ɐm
বাঁচার,bɔ̃t͡ɕarɔ,দিউম,d̪ɪ͡u̯m
আমার,amarɔ,আর,ɐɾ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,vɐlobɐʃɐ
দিয়ে,d̪ie̯e,দিয়েরে,d̪ɪʲeɾe
সারাজীবন,s̪arad͡ʑibɔn̪ɔ,সারাজীবন,ʃɐɾɐzɪbɔn
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
পাশে,paɕe,ফাশে,fɐʃe
থাকতে,t̪ʰakt̪e,তাইক্তাম,t̪ɐ͡ɪ̯kt̪ɐm
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
কি,ki,কেনে,kene
করে,kɔre,বুঝাইতাম,buɟʱɐ͡ɪ̯t̪ɐm
বুঝাবো,bud͡ʑ̤abo,আই,ɐ͡ɪ̯
কতটা,kɔt̪ɔta,হতকান,hɔt̪okɐn
ভালবাসি?,b̤al̪bas̪i?,ভালোবাসি?,bʱɐlobɐʃɪ?
আপনাকে,apn̪ake,অনেরে,oneɾe
দেখে,d̪ekʰe,দেহিয়েরে,d̪ehɪʲeɾe
আমি,ami,আই,ɐ͡ɪ̯
দেখে,d̪ekʰe,থমকি,t̪ʰɔmkɪ
থমকে,t̪ʰɔmɔke,দারাই,d̪ɐɾɐ͡ɪ̯
দারিয়ে,d̪arie̯e,আসিলাম,ɐʃɪlɐm
আপনি,apn̪i,অনে,ɔne
খুব,kʰubɔ,কিখুব,kɪxub
কষ্টে,kɔʂte,হষ্ট,hoʃto
নিজেকে,n̪id͡ʑeke,গরিয়েরে,goɾɪʲeɾe
সামলে,s̪aml̪e,নিজেরে,nɪzeɾe
নিয়েছেন,n̪ie̯et͡ɕʰen̪,মেনেজ,menez
আমার,amarɔ,আর,ɐɾ
বান্ধুবি,ban̪d̪̤ubi,বান্ধুবি,bɐnd̪ʱubɪ
কিছু,kit͡ɕʰu,আরে,ɐɾe
ভাবতে,b̤abt̪e,ছাড়া,cʰɐɽɐ
পারেনা,paren̪a,কিছু,kɪcʰu
আপনাকে,apn̪ake,ভাবিত,vɐbɪt̪o
ছাড়া,t͡ɕʰaɽa,ন,nɔ
আমার,amarɔ,আর,ɐɾ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
লিখতে,l̪ikʰt̪e,লিখিন্নোফারে,lɪkʰɪnnopʰɐɾe
পারেনা,paren̪a,অনের,oneɾ
আপনার,apn̪arɔ,নাম্মান,nɐmmɐn
নাম,n̪amɔ,ছাড়া,cʰɐɽɐ
আপনাকে,apn̪ake,অনেরে,oneɾe
ভালোবাসি,b̤al̪obas̪i,ভালোদবাসি,vɐlod̪bɐʃɪ
এই,ei,হতা,hɔt̪ɐ
কথাটি,kɔt̪ʰati,ইবা,ɪbɐ
বলা,bɔl̪a,হন,hɔn
বাকি,baki,বাকি,bɐkɪ
আমার,amarɔ,আর,ɐɾ
আব্বুর,abburɔ,আব্বু্তুন,ɐbbut̪un
খুব,kʰubɔ,খুব,xub
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাইজ্ঞেদে,lɐ͡ɪ̯gged̪e
আমার,amarɔ,আর,ɐɾ
ছোট,t͡ɕʰotɔ,ভইন,vo͡ɪ̯n
বোনের,bon̪erɔ,ছোড,cʰod
গরম,ɡɔrɔmɔ,ইবার,ɪbɐɾ
লাগছে,l̪aɡt͡ɕʰe,গরম,gɔɾom
এই,ei,এই,e͡ɪ̯
শিশুটির,ɕiɕutirɔ,শিশু,ʃɪʃu
অনেক,on̪ekɔ,ইবার,ɪbɐɾ
ঠাণ্ডা,tʰanda,বহুত,bohut̪
লাগছে,l̪aɡt͡ɕʰe,ঠান্ডা,tʰɐndɐ
আমার,amarɔ,আর,ɐɾ
বন্ধুর,bɔn̪d̪̤urɔ,বন্ধুর,bond̪ʱuɾ
খুব,kʰubɔ,মন্নান,mɔnnɐn
মন,mɔn̪ɔ,হারাফ,hɐɾɐpʰ
আম্মু,ammu,আর,ɐɾ
আমার,amarɔ,আম্মু,ɐmmu
জন্য,d͡ʑɔn̪d͡zɔ,আর,ɐɾ
নীল,n̪il̪ɔ,লাই,lɐ͡ɪ̯
শাড়ি,ɕaɽi,নীল,nɪl
কিনে,kin̪e,শাড়ি,ʃɐɽɪ
এনেছে,en̪et͡ɕʰe,কিনি,kɪnɪ
আমি,ami,আই,ɐ͡ɪ̯
আমার,amarɔ,আম্র,ɐmɾo
বন্ধুকে,bɔn̪d̪̤uke,বন্ধুরে,bond̪ʱuɾe
একটি,ekti,এক্কান,ɛkkɐn
লাল,l̪al̪ɔ,লাল,lɐl
গোলাপ,ɡol̪apɔ,গোলাফ,golɐf
কিনে,kin̪e,কিনি,kɪnɪ
উপহার,upɔharɔ,উফহার,ufohɐɾ
দিয়েছি,d̪ie̯et͡ɕʰi,দিয়ি,d̪ɪʲɪ
আমি,ami,আই,ɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
স্বামীর,s̪bamirɔ,জামাইর,zɐmɐ͡ɪ̯ɾ
সাথে,s̪at̪ʰe,ফোয়ারিত,foʷɐɾɪt̪ɔ
বিকালে,bikal̪e,বিকালত,bɪkɐlɔt̪o
পার্কে,parke,গুইত্তাম,gu͡ɪ̯t̪t̪ɐm
ঘুরতে,̤ɡ̤urt̪e,জাইয়ুম,zɐ͡ɪ̯ʲum
যাব,d͡zab,দে,d̪e
কাউকে,kauke,হনিক্কারে,honɪkkɐɾe
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,vɐlobɐʃɐ
দেওয়াতেই,d̪eoe̯at̪ei,দিতাম,d̪ɪt̪ɐm
বেশি,beɕi,বেশি,beʃɪ
আনন্দ,an̪ɔn̪d̪ɔ,আনন্দ,ɐnond̪o
লাগে,l̪aɡe,লাগে,lɐge
আমার,amar,দে,d̪e
যদি,d͡zɔd̪i,যদি,zod̪ɪ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
আমার,amarɔ,আর,ɐɾ
কাছে,kat͡ɕʰe,হাসে,hɐʃe
ফিরে,ɸire,ফিরি,fɪɾɪ
আস,as̪ɔ,"আইয়,","ɐ͡ɪ̯e̯,"
",তবে",",t̪ɔbe",তইলে,t̪o͡ɪ̯le
তাকে,t̪ake,তারে,t̪ɐɾe
ছেড়ে,t͡ɕʰeɽe,ছাড়ি,cʰɐɽɪ
দাও,d̪ao,দো,d̪o
সে,s̪e,সে,ʃe
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
সব,s̪ɔbɔ,বেক,bek
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
করতে,kɔrɔt̪e,গরিত্তারে,goɾɪt̪t̪ɐɾe
আপনি,apn̪i,অনে,ɔne
যে,d͡ze,যে,ɟe
মানুষটিকে,man̪uʂtike,মানুষোরে,mɐnuʃoɾe
ভালবাসবেন,b̤al̪bas̪ɔben̪ɔ,ভালোবাসিবান,bʱɐlobɐʃɪbɐn
তাকে,t̪ake,তারে,t̪ɐɾe
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
না,n̪a,নো,no
বুঝতে,bud͡ʑ̤t̪e,বুঝিত্তারন,buɟʱɪt̪t̪ɐɾon
পারেন,paren̪ɔ,তাইলে,t̪ɐ͡ɪ̯le
তাহলে,t̪ahɔl̪e,অনে,ɔne
আপনার,apn̪arɔ,এই,e͡ɪ̯
এই,ei,ফ্রেমর,pʰɾem
আপনি,apn̪i,অনে,ɔne
নিজে,n̪id͡ʑe,নিজে,nɪze
অসুখী,os̪ukʰi,অসুখী,ɔʃuxɪ
হয়ে,he̯e,অইয়েরে,ɔ͡ɪ̯ʲeɾe
কিভাবে,kib̤abe,কেনে,kene
অন্যকে,on̪d͡zɔke,অন্যরে,ɔnnoɾe
ভালোবেসে,b̤al̪obes̪e,ভালোবাসিয়েরে,vɐlobɐʃɪʲeɾe
সুখী,s̪ukʰi,খুসি,xuʃɪ
করবেন,kɔrɔben̪,গরিবান,goɾɪbɐn
তুমি,t̪umi,তুই,t̪u͡ɪ̯
কারো,karo,হার,hɐɾ
জীবনে,d͡ʑibn̪e,জীবনত,zɪbonɔt̪o
সুখ,s̪ukʰɔ,সুখ,ʃux
এনে,en̪e,আনি,ɐnɪ
দেবে,d̪ebe,দিবা,d̪ɪbɐ
এই,ei,এইল্লে,e͡ɪ̯lle
ভেবে,b̤ebe,গরি,goɾɪ
তোমার,t̪omarɔ,ফ্রেম,fɾem
প্রেম,premɔ,গরন,gɔɾon
করা,kɔra,উচিত,ucɪt̪
আপনার,apn̪arɔ,অনের,oneɾ
মনের,mɔn̪erɔ,মনর,monoɾ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
গুলো,ɡul̪o,ইন,ɪn
আমাকে,amake,আরে,ɐɾe
আজ,ad͡ʑɔ,আজিয়া,ɐzɪʲɐ
খুলে,kʰul̪e,খুলি,xulɪ
বলুন,bɔl̪un̪,হন,hɔn
তুমি,t̪umi,তুই,t̪u͡ɪ̯
কখনই,kɔkʰɔn̪i,হোনো,hono
পারবে,parbe,সমত,ʃɔmɔt̪
না,n̪a,নো,no
অন্য,on̪d͡zɔ,ফারিবা,fɐɾɪbɐ
কারও,karo,হনিক্কার,honɪkkɐɾ
ভালোবাসাকে,b̤al̪obas̪ake,ভালোবাসা,vɐlobɐʃɐ
ছিনিয়ে,t͡ɕʰin̪ie̯e,ছিনিইয়েরে,cʰɪnɪ͡ɪ̯ʲeɾe
নিতে,n̪it̪e,লইতা,lo͡ɪ̯t̪ɐ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
জোর,d͡ʑorɔ,জোর,zoɾ
করে,kɔre,গরিয়েরে,goɾɪʲeɾe
অন্যের,on̪d͡zerɔ,আন্য,ɐnno
ভালো,b̤al̪o,আরেকজনর,ɐɾekzɔnoɾ
লাগার,l̪aɡarɔ,ভালোলাগার,vɐlolɐgɐɾ
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
হতে,hɔt̪e,অইন্নো,ɔ͡ɪ̯nno
পারবে,parbe,ফারিবা,fɐɾɪbɐ
আগামিকাল,aɡamikal̪ɔ,আগামি,ɐgɐmɪ
সকালবেলা,s̪ɔkal̪bel̪a,হালিয়া,hɐlɪʲɐ
তাদেরকে,t̪ad̪erke,সকালত,ʃɔkɐlɔt̪o
দেখতে,d̪ekʰt̪e,তারারে,t̪ɐɾɐɾe
পাবেন,paben̪,দেখিত্তারিবান,d̪exɪt̪t̪ɐɾɪbɐn
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
কোন,kon̪ɔ,হোন,hon
কথাতেই,kɔt̪ʰat̪ei,হতাত,hɔt̪ɐt̪
কোনও,kon̪o,হোনও,hono
নিশ্চয়তা,n̪iɕt͡ɕe̯ɔt̪a,কিশ্চয়তা,kɪʃcoʲt̪ɐ
নেই,n̪ei,নাই,nɐ͡ɪ̯
আমার,amarɔ,আত্তু্তুন,ɐt̪t̪ut̪un
অনেক,on̪ekɔ,বহুত,bohut̪
ভালো,b̤al̪o,ভালো,vɐlo
লাগে,l̪aɡe,লাগেদে,lɐged̪e
কালো,kal̪o,অই,ɔ͡ɪ̯
ওই,oi,হালা,hɐlɐ
চোখ,t͡ɕokʰɔ,চখ,cɔx
দুটো,d̪uto,দুইয়ান,d̪u͡ɪ̯ʲɐn
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
একটি,ekti,এক্কান,ɛkkɐn
গোলাপ,ɡol̪apɔ,গোলাপ,golɐp
ফুল,ɸul̪ɔ,ফুল,ful
কিনে,kin̪e,কিনি,kɪnɪ
দিবো,d̪ibo,দিয়ুম,d̪ɪʲum
আমার,amarɔ,আর,ɐɾ
এই,ei,এই,e͡ɪ̯
মন,mɔn̪ɔ,মন্নান,mɔnnɐn
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
দিলাম,d̪il̪am,দিলাম,d̪ɪlɐm
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
হাজার,had͡ʑarɔ,হাজার,hɐɟɐɾ
কথার,kɔt̪ʰarɔ,হথার,hɔt̪ʰɐɾ
মাঝে,mad͡ʑ̤e,মঝত,mɔɟʱɔt̪
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
মনের,mɔn̪erɔ,মনর,monoɾ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
লুকিয়ে,l̪ukie̯e,লুয়াই,luʲɐ͡ɪ̯
ছিল,t͡ɕʰil̪,তাইক্কে,t̪ɐ͡ɪ̯kke
একটা,ekta,এক্কান,ɛkkɐn
মানুষের,man̪uʂerɔ,মানুষর,mɐnuʃɔɾ
সব,s̪ɔbɔ,সব,ʃɔb
কথা,kɔt̪ʰa,হতার,hɔt̪ɐɾ
একদিনে,ekd̪in̪e,এক্কান,ɛkkɐn
মুখে,mukʰe,দিনত,d̪ɪnt̪o
বলে,bɔl̪e,মুখত,muxt̪o
দেওয়া,d̪eoe̯a,হই,ho͡ɪ̯
যায়না,d͡zae̯n̪a,দন,d̪ɔn
আমার,amarɔ,আর,ɐɾ
হাজার,had͡ʑarɔ,হাজার,hɐzɐɾ
কথার,kɔt̪ʰarɔ,হতার,hɔt̪ɐɾ
মাঝে,mad͡ʑ̤e,মাঝত,mɐzʱt̪
ওই,oi,অই,ɔ͡ɪ̯
একটা,ekta,এক্কান,ɛkkɐn
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
তোমাকে,t̪omake,তোয়ার,t̪oʷɐɾ
বুঝে,bud͡ʑ̤e,বুঝিয়েরে,buzʱɪʲeɾe
নিতে,n̪it̪e,লন,lɔn
হবে,hɔbe,ফরিব,foɾɪb
আমি,ami,আই,ɐ͡ɪ̯
যতদিন,d͡zɔt̪ɔd̪in̪ɔ,জতদিন,zɔt̪od̪ɪn
বেঁছে,beঁt͡ɕʰe,বাসি,bɐʃɪ
থাকি,t̪ʰaki,তাহি,t̪ɐhɪ
আপনাকে,apn̪ake,অনেরে,oneɾe
মনে,mɔn̪e,মনত,monot̪o
রাখবো,rakʰbo,রাইক্কুম,ɾɐ͡ɪ̯kkum
আমার,amarɔ,আর,ɐɾ
যত,d͡zɔt̪ɔ,জীতই,zɪt̪ɪ
কষ্ট,kɔʂtɔ,হষ্ট,hoʃto
হোক,hokɔ,উক,uk
তোমাকে,t̪omake,আই,ɐ͡ɪ̯
নিয়ে,n̪ie̯e,তয়ারে,t̪ɔʲɐɾe
আমি,ami,লই,lɔ͡ɪ̯
জীবন,d͡ʑibɔn̪ɔ,জীবন,zɪbɔn
সাজাবোই,s̪ad͡ʑaboi,সাজাইয়ুম,ʃɐzɐ͡ɪ̯ʲum
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
পড়াশোনা,pɔɽaɕon̪a,ফোন্না,fonnɐ
করে,kɔre,ফরিয়েরে,foɾɪʲeɾe
কি,ki,লাবহান,lɐbhɐn
হবে,hɔbe,কি,kɪ
যদি,d͡zɔd̪i,যদি,zod̪ɪ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
যাকে,d͡zake,যারে,zɐɾe
ভালোবাসো,b̤al̪obas̪o,ভালোবাসো,vɐlobɐʃo
তাকেই,t̪akei,তারেই,t̪ɐɾe͡ɪ̯
না,n̪a,ন,nɔ
পাও,pao,ফো,fo
চাঁদের,t͡ɕɔ̃d̪erɔ,চাদর,cɐd̪oɾ
মিষ্টি,miʂti,মিষ্টি,mɪʃtɪ
আলো,al̪o,আলো,ɐlo
দেখতে,d̪ekʰt̪e,দেখিতাম,d̪ekʰɪt̪ɐm
আমার,amarɔ,আর,ɐɾ
খুব,kʰubɔ,বহুত,bohut̪
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগে,l̪aɡe,লাগে,lɐge
আমাদের,amad̪erɔ,আরার,ɐɾɐɾ
ঘরের,̤ɡ̤ɔrerɔ,গরর,gɔɾoɾ
প্রতিটি,prɔt̪iti,বেয়াক্কুন,beʲɐkkun
রুম,rumɔ,রুম,ɾum
ফুল,ɸul̪ɔ,ফুল,ful
দিয়ে,d̪ie̯e,দিয়েরে,d̪ɪʲeɾe
সাজিয়ে,s̪ad͡ʑie̯e,সাজাই,ʃɐzɐ͡ɪ̯
রেখেছি,rekʰet͡ɕʰi,রাইক্কি,ɾɐ͡ɪ̯kkɪ
মাছের,mat͡ɕʰerɔ,মাসর,mɐʃoɾ
বাজারে,bad͡ʑare,বাজারত,bɐzɐɾɔt̪o
সবাই,s̪ɔbai,বেয়াক্কুন,beʲɐkkun
এসে,es̪e,আইয়েরে,ɐ͡ɪ̯ʲeɾe
বড়,bɔɽɔ,ডর,dɔɾ
মাছটি,mat͡ɕʰti,মাস,mɐʃ
দেখার,d̪ekʰarɔ,দেহিবেরলাই,d̪ehɪbeɾlɐ͡ɪ̯
জন্য,d͡ʑɔn̪d͡zɔ,ভির,vɪɾ
ভিড়,b̤iɽɔ,জমাইয়ে,zɔmɐ͡ɪ̯ʲe
আমার,amarɔ,আর,ɐɾ
বিয়ে,bie̯e,বিয়ার,bɪʲɐɾ
করার,kɔrarɔ,আরেক্কান,ɐɾekkɐn
জন্য,d͡ʑɔn̪d͡zɔ,দিন,d̪ɪn
আরেকটা,arekta,আগাইয়ে,ɐgɐ͡ɪ̯ʲe
