bangla_speech_word,bangla_speech_ipa,barishal_word,barishal_ipa,sylhet_word,sylhet_ipa,mymensingh_word,mymensingh_ipa,noakhali_word,noakhali_ipa,chittagong_word,chittagong_ipa,english_translation,PIE_root,PIE_gloss
না?,n̪a?,না?,nɐ?,ফাও,pʰɐ͡o̯,না?,nɐ?,না?,nɐ?,লাগে,lɐge,No?,1. nĕ,no
নাই,n̪ai,নাই,nɐ͡ɪ̯,নাই,nɐ͡ɪ̯,নাই,nɐ͡ɪ̯,খান্নো,xɐnno,নাই,nɐ͡ɪ̯,No,1. nĕ,no
নাইনে,n̪ain̪e,নাইনে,nɐ͡ɪ̯ne,নাইনো,nɐ͡ɪ̯no,নাইনে,nɐ͡ɪ̯ne,নাইনে,nɐ͡ɪ̯ne,নাইনত,nɐ͡ɪ̯nɔt̪o,Nine,e-neu̯en,nine
নাও,n̪ao,নাও,nɐ͡o̯,যাও,ɟɐ͡o̯,নেও,ne͡o̯,নাও,nɐ͡o̯,নাও,nɐ͡o̯,No,1. nĕ,no
নাকি,n̪aki,বোলে,bole,জানিয়ার,ɟɐnɪʲɐɾ,নাকিতা,pɐ͡ɪ̯t̪ɐm,গাদা,gɐd̪ɐ,গাদা,gɐd̪ɐ,Or,au̯es-,or
নাকি?,n̪aki?,নিহি?,nɪhɪ?,নি?,nɪ?,নাকি?,nɐkɪ?,নি,nɪ,নিকি?,nɪkɪ?,Or?,au̯es-,or
নাটক,n̪atɔkɔ,নাটক,nɐtok,নাটক,nɐtok,নাটক,nɐtok,নাটক,nɐtok,নাটক,nɐtok,Play,dhl̥gh-,play
নানা,n̪an̪a,নানায়,nɐnɐe̯,নানা,nɐnɐ,নানা,nɐnɐ,নানা,nɐnɐ,নানা,nɐnɐ,Different,1. bher-,afferent
নানান,n̪an̪an̪ɔ,বিভিন্ন,bɪbʱɪnno,নানান,nɐnɐn,নানান,nɐnɐn,নানান,nɐnɐn,বোত,bot̪,Different,1. bher-,afferent
নানার,n̪an̪arɔ,নানার,nɐnɐɾ,নানার,nɐnɐɾ,নানার,nɐnɐɾ,নানার,nɐnɐɾ,নানার,nɐnɐɾ,Grandmother,mātér-,grandmother
নানি,n̪an̪i,নানি,nɐnɪ,আর,ɐɾ,নানি,nɐnɪ,নানি,nɐnɪ,একই,ɛko͡ɪ̯,Grandmother,mātér-,grandmother
নাম,n̪amɔ,নাম,nɐm,আফনার,ɐpʰnɐɾ,নাম,poɾɪcɔe̯,আরে,ɐɾe,তোঁয়ার,t̪õʲɐɾ,Name,en(o)mn̥-,name
নামক,n̪amɔkɔ,নামের,nɐmeɾ,নাম,nɐm,নামের,nɐmeɾ,নামে,nɐme,নামর,nɐmoɾ,Name,en(o)mn̥-,name
নামটি,n̪amti,নামডা,nɐmdɐ,নাম,nɐm,নামডা,nɐmdɐ,নামটি,nɐmtɪ,বাংলাদেশ,bɐŋlɐd̪eʃ,Name,en(o)mn̥-,name
নামাজ,n̪amad͡ʑɔ,নামাজ,nɐmɐɟ,কান-ও,kɐn-o,নামাজ,nɐmɐɟ,নামাজ,nɐmɐɟ,নোয়ায,noʷɐz,Prayers,4. perk̑-,prayer
নামের,n̪amerɔ,নামের,nɐmeɾ,নাম,nɐm,নামের,nɐmeɾ,নামের,nɐmeɾ,নামর,nɐmoɾ,Name,en(o)mn̥-,name
নারীকে,n̪arike,বেডিরে,bedɪɾe,বেটিরে,betɪɾe,বেডিরে,bedɪɾe,বেডি,bedɪ,নারিরে,nɐɾɪɾe,Woman,"manu-s , u̯eip-",woman
নাশতা,n̪aɕt̪a,নাস্তা,nɐst̪ɐ,নাস্তা,nɐst̪ɐ,নাশতা,nɐʃt̪ɐ,নাশতা,nɐʃt̪ɐ,নাস্তা,nɐst̪ɐ,Breakfast,pasto-,breakfast
নাস্তা,n̪as̪t̪a,নাস্তা,nɐst̪ɐ,নাস্তা,nɐst̪ɐ,নাস্তা,nɐst̪ɐ,নাস্তা,nɐst̪ɐ,নাস্তা,nɐst̪ɐ,Breakfast,pasto-,breakfast
নাহ,n̪ahɔ,না,nɐ,না,nɐ,নাহ,nɐh,নও,nɔ͡o̯,লাগিবো,lɐgɪbo,No,1. nĕ,no
নি,n̪i,নাই,nɐ͡ɪ̯,তুলছে,t̪ulcʰe,নাই,nɐ͡ɪ̯,ন,n,লাগে,lɐge,No,1. nĕ,no
নিখুঁত,n̪ikʰuঁt̪ɔ,নিখুঁত,nɪkʰũt̪,ঠিক,tʰɪk,নিখুঁত,nɪkʰũt̪,নিখুঁত,nɪkʰũt̪,খুব,kʰub,Perfect,2. dhē-,perfect
নিচে,n̪it͡ɕe,তলে,t̪ɔle,নিছে,nɪcʰe,নিচে,nɪce,গাড়ির,gɐɽɪɾ,গারির,gɐɾɪɾ,Down,4. dheu-,down
নিছিলাম,n̪it͡ɕʰil̪amɔ,নেল্লাহম,nellɐhom,রাখছিলাম,ɾɐkʰcʰɪlɐm,নিসিলাম,nɪsɪlɐm,নিছিলাম,nɪcʰɪlɐm,যে,ze,Ni,1. nĕ,nil
নিজ,n̪id͡ʑɔ,নিজের,nɪɟeɾ,নিজর,nɪɟɔɾ,নিজ,nɪɟ,নিজ,nɪɟ,আরে,ɐɾe,Self,se-,self
নিজের,n̪id͡ʑerɔ,নিজের,nɪɟeɾ,নিজর,nɪɟɔɾ,নিজের,nɪɟeɾ,নিজের,nɪɟeɾ,নিযর,nɪzɔɾ,Own,ēik-,own
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ,নিয়া,nɪʲɐ,নিয়া,nɪʲɐ,লই,lɔ͡ɪ̯,লয়,lɔe̯,With,1. u̯ī̆-,with
নিয়েছি,n̪ie̯et͡ɕʰi,নিছি,nɪcʰɪ,আর,ɐɾ,নিসি,nɪʃɪ,নিছি,nɪcʰɪ,আর,ɐɾ,Take,dēg-,take
নিয়েছিলাম,n̪ie̯et͡ɕʰil̪am,নেল্লাম,nellɐm,স্বাভাবিক,ʃɐbʱɐbɪk,নিসিলাম,nɪsɪlɐm,ভাবেই,bʱɐbe͡ɪ̯,লইল্লাম,lo͡ɪ̯llɐm,Took,dēg-,took
নিলাম,n̪il̪amɔ,নেলাম,nelɐm,নিলাম,nɪlɐm,নিলাম,nɪlɐm,লাইছি,lɐ͡ɪ̯cʰɪ,লইলাম,lɔ͡ɪ̯lɐm,Auction,au̯eg-,auction
নিলাম,n̪il̪am,নেলাম,nelɐm,নিছলাম,nɪcʰɔlɐm,নিলাম,nɪlɐm,লইসি,lo͡ɪ̯sɪ,গেইলাম,ge͡ɪ̯lɐm,Auction,au̯eg-,auction
নিশ্চয়তা,n̪iɕt͡ɕe̯ɔt̪a,নিশ্চয়তা,nɪʃcoʲt̪ɐ,হদিস,hod̪ɪʃ,নিশ্চয়তা,nɪʃcoʲt̪ɐ,নিশ্চয়তা,nɪʃcoʲt̪ɐ,কিশ্চয়তা,kɪʃcoʲt̪ɐ,Guarantee,5. u̯er-,guaranty
নিষেধ,n̪iʂed̪̤,নিষেধ,nɪʃed̪ʱ,নিষেদ,nɪʃed̪,নিষেধ,nɪʃed̪ʱ,নিষেধ,nɪʃed̪ʱ,মানা,mɐnɐ,Ban,2. bhā-,ban
নিষেধ,n̪iʂed̪̤ɔ,মানা,mɐnɐ,লাগি,lɐgɪ,মানা,mɐnɐ,করে,koɾe,নো,no,Ban,2. bhā-,ban
নিয়মিত,n̪ie̯mit̪ɔ,পেরতেকদিন,nɐmɐɟ,নিয়মিত,nɪʲomɪt̪o,নিয়মিত,nɐmɐɟ,নিয়মিত,nɪʲomɪt̪o,হাসে,hɐʃe,Regular,1. reg̑-,regular
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ,নিয়া,nɪʲɐ,লয়া,lɔʲɐ,বেগগিন,begogɪn,লয়,lɔe̯,With,1. u̯ī̆-,with
নিয়েছে,n̪ie̯et͡ɕʰe,নেছে,necʰe,নিছইন,nɪcʰɪn,নিসে,nɪʃe?,কলে,kɔle,লইয়ে,lo͡ɪ̯ʲe,Taken,dēg-,taken
নিয়েছেন,n̪ie̯et͡ɕʰen̪,নেছেন,necʰen,নিয়াছইন,nɪʲɐcʰɪn,নিসেন,nɪsen,লইছেন,lo͡ɪ̯cʰen,মেনেজ,menez,Take,dēg-,take
নীল,n̪il̪,নীল,nɪl,নীল,nɪl,নীল,nɪl,নীশ,nɪʃ,নিল,nɪl,Blue,bhlē-u̯o-s,blue
নীল,n̪il̪ɔ,নীল,nɪl,নীল,nɪl,নীল,nɪl,লাই,lɐ͡ɪ̯,লাই,lɐ͡ɪ̯,Blue,bhlē-u̯o-s,blue
নীলে,n̪il̪e,নীলে,nɪle,নীলে,nɪle,নীলে,nɪle,নীলে,nɪle,নিলত,nɪlɔt̪o,Underneath,"1. en , n̥dhos",underneath
নেই,n̪ei,নাই,nɐ͡ɪ̯,নায়,nɐe̯,নাই,nɐ͡ɪ̯,নাই,nɐ͡ɪ̯,নাই,nɐ͡ɪ̯,No,1. nĕ,no
নেওয়ার,n̪eoe̯arɔ,গুছাইয়া,gucʰɐ͡ɪ̯ʲɐ,গুছাইয়া,gucʰɐ͡ɪ̯ʲɐ,নেওয়ার,ne͡o̯ʷɐɾ,করি,koɾɪ,গুচাই,gucɐ͡ɪ̯,Take,dēg-,take
নেওয়া,n̪eoe̯a,লওয়া,lɔ͡o̯ʷɐ,নেওয়া,ne͡o̯ʷɐ,নেওয়ন,ne͡o̯ʲon,নেয়া,neʲɐ,লইল,lɔ͡ɪ̯l,Take,dēg-,take
নেন,n̪en̪,বাইচছা,bɐ͡ɪ̯ccʰɐ,লইন,lɔ͡ɪ̯n,নেন,nen,লন,lɔn,লইয়ন,lɔ͡ɪ̯ʲon,Take,dēg-,take
নেভীতে,n̪eb̤it̪e,নেবিতে,nebɪt̪e,নেভীত,nebʱɪt̪,নেভীতে,nebʱɪt̪e,নেভীতে,nevɪt̪e,নেভীতে,nevɪt̪e,Navy,1. nāus-,navy
নেশা,n̪eɕa,নেশা,neʃɐ,নেশা,neʃɐ,নেশা,neʃɐ,নেশা,neʃɐ,নেশা,neʃɐ,Addiction,deik̑-,diction
নেয়,n̪ee̯ɔ,লয়,lɔe̯,নেইন,ne͡ɪ̯n,নেয়,nee̯,যত্ন,ɟɔt̪no,লয়,lɔe̯,Take,dēg-,take
নেয়া,n̪ee̯a,নেওয়া,ne͡o̯ʷɐ,নেওয়া,ne͡o̯ʷɐ,নেওয়ন,ne͡o̯ʲon,নি,nɪ,হাস্পাতালত,hɐspɐt̪ɐlɔt̪o,Take,dēg-,take
নোংরা,n̪oŋra,ময়লা,mɔʲlɐ,ময়লা,mɔʲlɐ,নোংরা,noŋɾɐ,কাচরা,kɐcɾɐ,ইয়ান,ɪʲɐn,Dirty,5. dher-,dirt
নৌকায়,n̪owkae̯ɔ,নৌকায়,no͡u̯kɐe̯,নৌকা,no͡u̯kɐ,নৌকায়,no͡u̯kɐe̯,নৌকাত,bʱɐlɐ,নৌকাত,no͡u̯kɐt̪,Boat,bheid-,boat
নয়,n̪e̯ɔ,না,nɐ,নায়?,nɐe̯?,না,nɐ,ন,n,নো,no,Nine,e-neu̯en,nine
পকেট,pɔketɔ,খরচের,kʰɔɾoceɾ,পকেট,pɔket,পকেট,pɔket,ফকেট,pʰɔket,ফকেট,fɔket,Pocket,2. b(e)u-,pocket
পক্ষ,pɔkʂɔ,পক্ষ,pokkʰo,পক্ষ,pokkʰo,পক্ষ,d̪ɐbɪ,দাবি,d̪ɐbɪ,ফোয়ার,foʷɐɾ,Party,2c. per-,party
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,পছন্দ,pɔcʰond̪o,ফছন্দ,pʰɔcʰond̪o,পসন্দ,pɔʃond̪o,হছন্দ,hɔcʰond̪o,গরি,goɾɪ,Choice,g̑eus-,choice
পছন্দেই,pɔt͡ɕʰɔn̪d̪ei,বিয়া,bɪʲɐ,ফছন্দেউ,pʰɔcʰond̪e͡u̯,পসন্দেই,pɔʃond̪e͡ɪ̯,হছন্দেই,hɔcʰond̪e͡ɪ̯,নিজর,nɪzɔɾ,Like,2. lē̆ig-,like
পছন্দের,pɔt͡ɕʰɔn̪d̪erɔ,পছন্দের,pɔcʰond̪eɾ,ফছন্দর,pʰɔcʰond̪ɔɾ,পছন্দের,pɔcʰond̪eɾ,তার,t̪ɐɾ,তার,t̪ɐɾ,Preferred,1. bher-,prefer
পড়তে,pɔɽɔt̪e,পড়তে,poɽt̪e,ফরাত,pʰɔɾɐt̪,পড়তে,poɽt̪e,আইবো,ɐ͡ɪ̯bo,ফরিত,pʰoɾɪt̪o,Read,1. ar-,read
পড়লাম,pɔɽɔl̪am,পড়লাম,pɔɽlɐm,পড়লাম,pɔɽlɐm,পড়লাম,pɔɽlɐm,হইড়লাম,ho͡ɪ̯ɽlɐm,ফইরলাম,fo͡ɪ̯ɾlɐm,Read,1. ar-,read
পড়লে,pɔɽɔl̪e,মোর,moɾ,অইলে,ɛ͡ɪ̯le,পড়লে,pɔɽle,পড়লে,pɔɽle,ফরিলে,foɾɪle,Read,1. ar-,read
পড়া,pɔɽa,পরা,pɔɾɐ,ফড়া,pʰɔɽɐ,পড়া,pɔɽɐ,হোড়া,hoɽɐ,ফরা,fɔɾɐ,Read,1. ar-,read
পড়ার,pɔɽarɔ,পরার,pɔɾɐɾ,পড়িয়াও,poɽɪʲɐ͡o̯,পড়ার,pɔɽɐɾ,খাইবার,kʰɐ͡ɪ̯bɐɾ,ফরিবার,foɾɪbɐɾ,Study,1. (s)teu-,study
পড়াশোনা,pɔɽaɕon̪a,কালে,kɐle,পড়ালেখা,pɔɽɐlexɐ,পড়াশুনা,pɔɽɐʃunɐ,হড়ালেয়া,hɔɽɐleʲɐ,ফরাশোনা,fɔɾɐʃonɐ,Study,1. (s)teu-,study
পড়াশোনার,pɔɽaɕon̪arɔ,পড়াল্যাহার,pɔɽɐlɛhɐɾ,পড়ার,pɔɽɐɾ,পড়াশুনার,pɔɽɐʃunɐɾ,হরাশোনার,hɔɾɐʃonɐɾ,ফরাশোনার,fɔɾɐʃonɐɾ,Study,1. (s)teu-,study
পড়ে,pɔɽe,পইড়া,po͡ɪ̯ɽɐ,পড়িয়া,poɽɪʲɐ,ফইড়া,pʰɪɽɐ,হরি,hoɾɪ,ফরি,foɾɪ,Fall,phō̆l-,fall
পড়েছি,pɔɽet͡ɕʰi,পড়ছি,poɽcʰɪ,পড়লাম,pɔɽlɐm,পড়সি,pɔɽʃɪ,হইড়ছি,ho͡ɪ̯ɽcʰɪ,ফইরগি,fo͡ɪ̯ɾgɪ,Read,1. ar-,read
পড়েছে,pɔɽet͡ɕʰe,পরছে,poɾcʰe,ওইছে,o͡ɪ̯cʰe,পড়সে,pɔɽʃe,হইডছে,ho͡ɪ̯dcʰe,ফরের,fɔɾeɾ,Fall,phō̆l-,fall
পড়ো?,pɔɽo?,পড়ো?,pɔɽo?,পড়রায়?,pɔɽɾɐe̯?,পড়ো?,pɔɽo?,হড়ো,hɔɽo,ফরো?,fɔɾo?,Read,1. ar-,read
পথ,pɔt̪ʰɔ,পথ,pɔt̪ʰ,ফথ,pʰɔt̪ʰ,পথ,pɔt̪ʰ,পত,pɔt̪o,ফত,gɐ͡ɐ̯gɐ͡ɪ̯,Path,pent-,path
পথের,pɔt̪ʰerɔ,রাস্তার,ɾɐst̪ɐɾ,ওর,oɾ,পথের,pɔt̪ʰeɾ,হথের,hɔt̪ʰeɾ,ফতর,pʰɔt̪oɾ,Path,pent-,path
পদ্মার,pɔd̪marɔ,পদ্দার,pɔd̪d̪ɐɾ,পদ্মার,pɔd̪mɐɾ,পদ্মার,pɔd̪mɐɾ,হদ্দার,hod̪d̪ɐɾ,ফদ্দার,fɔd̪d̪ɐɾ,Padma,2. pē̆d-,pada
পর,pɔrɔ,পর,pɔɾ,পর,pɔɾ,বাদে,bɐd̪e,দেয়া,d̪eʲɐ,অনর,ɔnoɾ,After,apo-,after
পরই,pɔri,পরই,pɔɾɪ,পরইঝগরা,pɔɾɪɟʱɔgɾɐ,পরই,sɪnemɐ,হরেই,hoɾe͡ɪ̯,ফরদ্দি,fɔɾod̪d̪ɪ,After,apo-,after
পরও,pɔro,পরো,pɔɾo,করার,kɔɾɐɾ,পরেও,pɔɾe͡o̯,হরও,hoɾo,ফরো,fɔɾo,After,apo-,after
পরকিয়া,pɔrɔkie̯a,পরকিয়া,pɔɾkɪʲɐ,পরকীয়া,pɔɾkɪʲɐ,পরকিয়া,pɔɾkɪʲɐ,পরকিয়া,pɔɾkɪʲɐ,ফরোকিয়া,fɔɾokɪʲɐ,Alien,1. al-,alien
পরকীয়ায়,pɔrɔkie̯ae̯ɔ,জামাই,ɟɐmɐ͡ɪ̯,পরকীয়া,pɔɾkɪʲɐ,পরকীয়ায়,pɔɾkɪʲɐe̯,হরকিয়া,hɔɾkɪʲɐ,ফরকিয়া,fɔɾkɪʲɐ,Alien,1. al-,alien
পরকীয়া,pɔrɔkie̯a,পরকীয়া,pɔɾkɪʲɐ,ফুরির,pʰuɾɪɾ,পরকীয়া,pɔɾkɪʲɐ,হরকীয়া,hɔɾkɪʲɐ,ফরকিয়া,fɔɾkɪʲɐ,Alien,1. al-,alien
পরকীয়ায়,pɔrɔkie̯ae̯ɔ,পরকীয়ায়,pɔɾkɪʲɐe̯,তাইনও,t̪ɐ͡ɪ̯no,পরকীয়ায়,pɔɾkɪʲɐ,হরকিয়ায়,hoɾkɪʲɐe̯,পরকীয়াত,pɔɾkɪʲɐt̪,Alien,1. al-,alien
পরত,pɔrɔt̪ɔ,ধুতি,d̪ʱut̪ɪ,বেটাইনতেউ,betɐ͡ɪ̯nt̪e͡u̯,পরত,pɔɾt̪o,ধুতি,d̪ʱut̪ɪ,ধুতি,d̪ʱut̪ɪ,Wearing,3e. u̯er-,wring
পরতে,pɔrɔt̪e,পড়তে,poɽt̪e,ফরাত,pʰɔɾɐt̪,পড়তে,poɽt̪e,বইয়ে,bo͡ɪ̯ʲe,ফইরতে,fɪɾt̪e,Wearing,3e. u̯er-,wring
পরপরই,pɔrɔpɔri,পরেই,pɔɾe͡ɪ̯,ফরেও,pʰɔɾe͡o̯,পরপরই,pɔɾpɔɾɪ,হরহরই,hɔɾohoɾɪ,ফর,fɔɾ,Shortly,4. (s)ker-,short
পরামর্শ,pɔramɔrɕɔ,পরামিশ,pɔɾɐmɪʃ,পরামর্শ,pɔɾɐmɔɾʃo,পরামর্শ,pɔɾɐmɔɾʃo,পরামর্শ,pɔɾɐmɔɾʃo,ফরামর্শ,fɔɾɐmɔɾʃo,Consultation,stē̆ib(h)-,constipation
পরার,pɔrarɔ,পরার,pɔɾɐɾ,পরার,pɔɾɐɾ,পরার,pɔɾɐɾ,হরার,hɔɾɐɾ,ফড়ার,fɔɽɐɾ,Wearing,3e. u̯er-,wring
পরার্মশ,pɔrarmɔɕɔ,চাইতেয়াছি,cɐ͡ɪ̯t̪eʲɐcʰɪ,ভালা,bʱɐlɐ,পরার্মশ,pɔɾɐɾmɔʃ,হরামর্শ,hɔɾɐmɔɾʃo,ফরামর্শ,fɔɾɐmɔɾʃo,Pilgrimage,ag̑ro-s,pilgrim
পরিক্ষা,pɔrikʂa,পরিক্ষা,poɾɪkkʰɐ,ফরিক্ষা,pʰoɾɪkkʰɐ,পরিক্ষা,poɾɪkkʰɐ,হরিক্ষা,hoɾɪkkʰɐ,ফরিক্ষা,pʰoɾɪkkʰɐ,Test,trei-,attest
পরিক্ষার,pɔrikʂarɔ,পরিক্ষার,poɾɪkkʰɐɾ,পরিক্ষার,poɾɪkkʰɐɾ,পরিক্ষার,poɾɪkkʰɐɾ,হরিক্ষার,hoɾɪkkʰɐɾ,ফরিক্ষার,foɾɪkxɐɾ,Test,trei-,attest
পরিচয়,pɔrit͡ɕe̯ɔ,পরিচয়,poɾɪcɔe̯,পরিচয়,poɾɪcɔe̯,পরিচয়,poɾɪcɔe̯,হরিচয়,hoɾɪcɔe̯,ফরিচয়,foɾɪcɔe̯,Identity,3. e-,identity
পরিচালনা,pɔrit͡ɕal̪n̪a,চালাইতে,cɐlɐ͡ɪ̯t̪e,পরিচালনা,poɾɪcɐlonɐ,পরিচালনা,poɾɪcɐlonɐ,হরিচালনা,ko͡ɪ̯ɾt̪e,ফরিচালনা,foɾɪcɐlonɐ,Governance,"gu̯ā- , 2a. per-",provenance
পরিচিত,pɔrit͡ɕit̪ɔ,পরিচিত,poɾɪcɪt̪o,পরিচত,poɾɪcɔt̪o,পরিচিত,poɾɪcɪt̪o,হরিচিত,hoɾɪcɪt̪o,ফরিচয়,lɐ͡ɪ̯gge,Familiar,1. mel-,miliary
পরিচয়,pɔrit͡ɕe̯ɔ,পরিচয়,poɾɪcɔe̯,ফরিচয়,pʰoɾɪcɔe̯,পরিচয়,gopon,হরিচয়,hoɾɪcɔe̯,ফরিচয়,foɾɪcɔe̯,Identity,3. e-,identity
পরিবর্তন,pɔribɔrt̪ɔn̪ɔ,পরিবর্তন,poɾɪbɔɾt̪on,বদলি,bod̪olɪ,বদলায়া,bɔd̪lɐʲɐ,পরিবর্তন,poɾɪbɔɾt̪on,ফাল্টি,fɐltɪ,Change,(s)kamb-,change
পরিবার,pɔribar,পরিবার,poɾɪbɐɾ,পরিবার,poɾɪbɐɾ,পরিবার,poɾɪbɐɾ,পরিবার,poɾɪbɐɾ,ফরিবার,foɾɪbɐɾ,Family,2. dhē-,family
পরিবার,pɔribarɔ,পরিবার,poɾɪbɐɾ,পরিবার,poɾɪbɐɾ,পরিবার,poɾɪbɐɾ,পরিবার,poɾɪbɐɾ,ফরিবার,foɾɪbɐɾ,Family,2. dhē-,family
পরিবারকে,pɔribarke,পরিবাররে,poɾɪbɐɾɾe,পরিবাররে,poɾɪbɐɾɾe,পরিবাররে,poɾɪbɐɾɾe,পরিবার,poɾɪbɐɾ,ফরিবার,foɾɪbɐɾ,Family,2. dhē-,family
পরিবারসহ,pɔribarɔs̪ɔhɔ,পরিবার,poɾɪbɐɾ,তার,t̪ɐɾ,পরিবারসহ,poɾɪbɐɾʃɔho,হরিবার,hoɾɪbɐɾ,ফরিবারসহ,foɾɪbɐɾʃɔho,Family,2. dhē-,family
পরিবারের,pɔribarerɔ,পরিবারের,poɾɪbɐɾeɾ,পরিবারের,poɾɪbɐɾeɾ,পরিবারের,poɾɪbɐɾeɾ,লগে,lɔge,ফরিবার,foɾɪbɐɾ,Family,2. dhē-,family
পরিষ্কার,pɔriʂkarɔ,পরিষ্কার,poɾɪʃkɐɾ,পরিষ্কার,poɾɪʃkɐɾ,পরিষ্কার,poɾɪʃkɐɾ,করন,kɔɾon,ফরিষ্কার,foɾɪʃkɐɾ,Clear,6. kel-,clear
পরিস্থিতি,pɔris̪t̪ʰit̪i,পরিস্থিতি,poɾɪst̪ʰɪt̪ɪ,পরিস্থিতি,poɾɪst̪ʰɪt̪ɪ,পরিস্থিতি,poɾɪst̪ʰɪt̪ɪ,হরিস্থিতি,hoɾɪst̪ʰɪt̪ɪ,সমত,ʃɔmɔt̪,Situation,stā-,station
পরিস্থিতিতে,pɔris̪t̪ʰit̪it̪e,অবস্থায়,ɔbost̪ʰɐe̯,পরিস্থিতিত,poɾɪst̪ʰɪt̪ɪt̪o,পরিস্থিতিতে,poɾɪst̪ʰɪt̪ɪt̪e,হরিস্থিতিতে,hoɾɪst̪ʰɪt̪ɪt̪e,ফরিস্থিতিত,fɔɾɪst̪ʰɪt̪ɪt̪o,In circumstances,stā-,circumstance
পরীক্ষার,pɔrikʂarɔ,পরীক্ষার,poɾɪkkʰɐɾ,পরীক্ষার,poɾɪkkʰɐɾ,পরীক্ষার,poɾɪkkʰɐɾ,হরীক্ষার,hoɾɪkkʰɐɾ,ফরিক্কার,foɾɪkkɐɾ,Test,trei-,attest
পরে,pɔre,পইররা,po͡ɪ̯ɾɾɐ,পরিয়া,poɾɪʲɐ,পইড়া,po͡ɪ̯ɽɐ,কার,kɐɾ,ফরে,fɔɾe,After,apo-,after
পরেই,pɔrei,পরেই,pɔɾe͡ɪ̯,যাওয়া,ɟɐ͡o̯ʷɐ,পরেই,pɔɾe͡ɪ̯,হরেই,hoɾe͡ɪ̯,ফরি,foɾɪ,After,apo-,after
পরেও,pɔreo,পরেও,pɔɾe͡o̯,অন্য,ɔnno,পরেও,pɔɾe͡o̯,হরেও,hoɾe͡o̯,ফর,fɔɾ,After,apo-,after
পরেছিলাম,pɔret͡ɕʰil̪am,পরছেলাম,poɾcʰelɐm,গেছলাম,gecʰolɐm,পরসিলাম,pɔɾsɪlɐm,গেছিলাম,gecʰɪlɐm,ফইজ্জি,fɔ͡ɪ̯zzɪ,Were,1. u̯es-,were
পরের,pɔrerɔ,পরের,pɔɾeɾ,বাদের,bɐd̪eɾ,পরের,pɔɾeɾ,হরের,hɔɾeɾ,ফরের,fɔɾeɾ,Next,2. nei-,net
পরোকিয়ায়,pɔrokie̯ae̯ɔ,জড়াইছে,ɟɔɽɐ͡ɪ̯cʰe,আছইন,ɐcʰɪn,পরকিয়ায়,pɔɾkɪʲɐe̯,হরোকিয়ায়,hoɾokɪʲɐe̯,ফরোকিয়া,fɔɾokɪʲɐ,Altogether,ghedh-,together
পর্যন্ত,pɔrd͡zɔn̪t̪ɔ,পর্যন্ত,poɾɟont̪o,সিগারেট,ʃɪgɐɾet,পর্যন্ত,poɾɟont̪o,সিগারেত,ʃɪgɐɾet̪,ফইরযন্ত,fo͡ɪ̯ɾzɔnt̪o,Up to,(s)teig-,stoup
পলাতক,pɔl̪at̪ɔkɔ,ধইর্রা,d̪ʱo͡ɪ̯ɾɾɐ,ভাগন্তিত,bʱɐgont̪ɪt̪o,পালাইছে,pɐlɐ͡ɪ̯cʰe,ধরি,d̪ʱoɾɪ,অর,ɔɾ,Runny,gu̯ou-,gunny
পলাশের,pɔl̪aɕerɔ,লইজ্ঞা,lo͡ɪ̯ggɐ,ওর,oɾ,পলাশের,pɔlɐʃeɾ,হলাশের,holɐʃeɾ,হতাত,hɔt̪ɐt̪,Palash,1. ku̯el-,calash
পলিথিনের,pɔl̪it̪ʰin̪erɔ,পলিথিনের,pɔlɪt̪ʰɪneɾ,পলিথিন,pɔlɪt̪ʰɪn,পলিথিনের,bɛbohɐɾ,হলিতিন,holɪt̪ɪn,কিচঅর,bebɐɾ,Polythene,"1. pel- , 1. ten-",polytene
পল্টা,pɔl̪ta,ফাউল,pʰɐ͡u̯l,ফাউল,fɐ͡u̯l,পল্টা,pɔltɐ,পাল্টা,pɐltɐ,ফাল্ডা,fɐldɐ,Rhythmic,sreu-,rhythm
পশু,pɔɕu,পশু,poʃu,পশু,poʃu,পশু,poʃu,হশু,hoʃu,ফশু,foʃu,Animal,3. an(ə)-,animal
পা,pa,ঠ্যাঙ্গে,tʰɛŋge,ফা-ও,pʰɐ-o,পা,pɐ,পা,pɐ,ট্যাং,tɛŋ,Foot,2. pē̆d-,foot
পাঁচ,pɔ̃t͡ɕɔ,পাঁচ,pɐ̃c,পাঁচ,pɐ̃c,পাঁচ,pɐ̃c,পাঁচ,pɐ̃c,ফাঁচ,fɐ̃c,Five,penku̯e,five
পাই,pai,পাই,pɐ͡ɪ̯,পাইলাই,pɐ͡ɪ̯lɐ͡ɪ̯,ফাই,pʰɐ͡ɪ̯,বুঝলেই,buɟʱle͡ɪ̯,ফাই,fɐ͡ɪ̯,Pile,pi-lo-,pile
পাইতে,pait̪e,পাইতে,pɐ͡ɪ̯t̪e,পাইতে,pɐ͡ɪ̯t̪e,পাইতে,pɐ͡ɪ̯t̪e,হাইতাম,hɐ͡ɪ̯t̪ɐm,ফাইতো,fɐ͡ɪ̯t̪o,Pier,2b. per-,pier
