bangla_speech,regional,regional_ipa,bangla_speech_ipa
কখনো ভেবে দেখেছ আমি না থাকলে তোমার কি হতো? ,বরিশাল কহনো ভাইববা দ্যাখছো মুই না থাকলে তোমার কি হইতে?,bɐɾɪʃɐl kɔhono bʱɐ͡ɪ̯bbɐ d̪ɛkʰcʰo mu͡ɪ̯ nɐ t̪ʰɐkle t̪omɐɾ kɪ ho͡ɪ̯t̪e?,kɔkʰɔn̪o b̤ebe d̪ekʰet͡ɕʰɔ ami n̪a t̪ʰakl̪e t̪omarɔ ki hɔt̪o? 
এতো ভাবার সময় কই? ,বরিশাল এতো ভাবার সময় কোম্মে?,bɐɾɔhɐl et̪o bʱɐbɐɾ ʃɔmɔe̯ komme?,et̪o b̤abarɔ s̪ɔme̯ɔ ki? 
দুপুরের রোদে আমি কালো হয়ে গেছি ,বরিশাল দুফুরের রইদে মুই কালা হইয়া গেছি,bɐɾɪʃɐl d̪upʰuɾeɾ ɾo͡ɪ̯d̪e mu͡ɪ̯ kɐlɐ ho͡ɪ̯ʲɐ gecʰɪ,d̪upurerɔ rod̪e ami kal̪o he̯e ɡet͡ɕʰi 
আমি জানি তুমি চিঠিটা এখনি পড়তে শুরু করবে,বরিশাল মুই জানি তুমি চিঠিডা এহনি পড়তে শুরু করবা,bɐɾɔhɐl mu͡ɪ̯ ɟɐnɪ t̪umɪ cɪtʰɪdɐ ehonɪ poɽt̪e ʃuɾu koɾbɐ,ami d͡ʑan̪i t̪umi t͡ɕitʰita ekʰn̪i pɔɽɔt̪e ɕuru kɔrɔbe
আম দিয়ে বানিয়ে ফেলতে পারেন শরবত,বরিশাল আম দিয়া বানাইয়া হালাইতে পারেন শরবত,bɐɾhɐl ɐm d̪ɪʲɐ bɐnɐ͡ɪ̯ʲɐ hɐlɐ͡ɪ̯t̪e pɐɾen ʃɔɾbot̪,amɔ d̪ie̯e ban̪ie̯e ɸel̪t̪e paren̪ɔ ɕɔrɔbɔt̪ɔ
আজকে স্কুলে তোমাদের কি কি পড়িয়েছে? ,বরিশাল আইজগো ইস্কুলে তোমাগো কি কি পড়াইছে?,bɐɾɔhɐl ɐ͡ɪ̯ɟgo ɪskule t̪omɐgo kɪ kɪ pɔɽɐ͡ɪ̯cʰe?,ad͡ʑke s̪kul̪e t̪omad̪erɔ ki ki pɔɽie̯et͡ɕʰe? 
আমার আগের কোনো কথা কিছুই মনে নেই ,বরিশাল মোর আগের কোন কথা কিছুই মনে নাই,bɐɪʃɐl moɾ ɐgeɾ kon kɔt̪ʰɐ kɪcʰu͡ɪ̯ mone nɐ͡ɪ̯,amarɔ aɡerɔ kon̪o kɔt̪ʰa kit͡ɕʰui mɔn̪e n̪ei 
তুমি এত অমনোযোগী হলে পরিক্ষায় ভালো ফলাফল করবে না ,বরিশাল তুমি এত অমনযোগী হইলে পরিক্ষায় ভাল ফলাফল করবা না,bɐɾɔhɐl t̪umɪ ɛt̪o ɔmonoɟogɪ ho͡ɪ̯le poɾɪkkʰɐe̯ bʱɐlo pʰɔlɐpʰɔl koɾbɐ nɐ,t̪umi et̪ɔ omn̪od͡zoɡi hɔl̪e pɔrikʂae̯ɔ b̤al̪o ɸɔl̪aɸɔl̪ɔ kɔrɔbe n̪a 
এই বিষয়ে কি করতে পারি আমি? ,বরিশাল এই ব্যাপারে কি করতে পারি মুই?,bɐɾɪʃɐl e͡ɪ̯ bɛpɐɾe kɪ koɾt̪e pɐɾɪ mu͡ɪ̯?,ei biʂe̯e ki kɔrɔt̪e pari ami? 
হায়রে মানুষ একজন আরেকজনের প্রতি হিংসা করে,বরিশাল হায়রে মানু একজন আরেকজনের উপর হিংসা করে,bɐɾɔhɐl hɐʲɾe mɐnu ɛkɟon ɐɾekɟɔneɾ upoɾ hɪŋʃɐ koɾe,hae̯re man̪uʂɔ ekɔd͡ʑɔn̪ɔ arekɔd͡ʑɔn̪erɔ prɔt̪i hiŋs̪a kɔre
আমি আমার বাসার সামনের খেলার মাঠে খেলি ,বরিশাল মুই মোর বাড়ির উডানে খেলি,bɐɾɔhɐl mu͡ɪ̯ moɾ bɐɽɪɾ udɐne kʰelɪ,ami amarɔ bas̪arɔ s̪amn̪erɔ kʰel̪arɔ matʰe kʰel̪i 
আম দিয়ে শরবত বানিয়ে খাও ,বরিশাল আম দিয়া শরবত বানাইয়া খাও,bɐɾɔhɐl ɐm d̪ɪʲɐ ʃɔɾbot̪ bɐnɐ͡ɪ̯ʲɐ kʰɐ͡o̯,amɔ d̪ie̯e ɕɔrɔbɔt̪ɔ ban̪ie̯e kʰao 
ঠাণ্ডা শরবত খেলে ভালো লাগবে তোমার ,বরিশাল ঠান্ডা শরবত খাইলে ভালো লাগবে তোমার,bɐɾɔhɐl tʰɐndɐ ʃɔɾbot̪ kʰɐ͡ɪ̯le bʱɐlo lɐgbe t̪omɐɾ,tʰanda ɕɔrɔbɔt̪ɔ kʰel̪e b̤al̪o l̪aɡbe t̪omarɔ 
এতো চিন্তা করা লাগবে না নিজেরে নিয়ে ভাবো ,বরিশাল এতো চিন্তা করা লাগবেনা নিজেরে লইয়া ভাবো,bɐɾɔhɐl et̪o cɪnt̪ɐ kɔɾɐ lɐgbenɐ nɪɟeɾe lɔ͡ɪ̯ʲɐ bʱɐbo,et̪o t͡ɕin̪t̪a kɔra l̪aɡbe n̪a n̪id͡ʑere n̪ie̯e b̤abo 
আমকে আমাদের দেশে ‘ফলের রাজা’ বলা হয়,বরিশাল আমরে মোগো দেশে ফলের রাজা কওয়া হয়,bɐɪʃɐl ɐmɾe mogo d̪eʃe pʰɔleɾ ɾɐɟɐ koʷɐ hɔe̯,amke amad̪erɔ d̪eɕe ‘ɸɔl̪erɔ rad͡ʑa’ bɔl̪a he̯ɔ
তুমি দেখতে সুন্দর না হলেও আমি তোমাকেই চাই,বরিশাল তুমি দ্যাখতে সুন্দর না হইলেও মুই তোমারেই চাই,bɐɾɔhɐl t̪umɪ d̪ɛkʰt̪e ʃund̪ɔɾ nɐ ho͡ɪ̯le͡o̯ mu͡ɪ̯ t̪omɐɾe͡ɪ̯ cɐ͡ɪ̯,t̪umi d̪ekʰt̪e s̪un̪d̪ɔrɔ n̪a hɔl̪eo ami t̪omakei t͡ɕai
সেখানে অনেক পুলিশ দেখে বাসার দিকে ফিরছিলাম,বরিশাল হেইহানে বেমালা পুলিশ দেইক্ষা বাসার দিক আইতেছেলাম,bɐɾɔhɐl he͡ɪ̯hɐne bemɐlɐ pulɪʃ d̪e͡ɪ̯kkʰɐ bɐʃɐɾ d̪ɪk ɐ͡ɪ̯t̪ecʰelɐm,s̪ekʰan̪e on̪ekɔ pul̪iɕɔ d̪ekʰe bas̪arɔ d̪ike ɸirt͡ɕʰil̪am
আমি চলে যাচ্ছি তোমাকে আর কোন দিন ফোন দিয়ে বলবোনা একটু সময় দাও,বরিশাল মুই চইললা যাইতেয়াছি তোমারে আর কোন দিন ফোন দিয়া কমুনা একটু সময় দেও,bɐɾɔhɐl mu͡ɪ̯ co͡ɪ̯llɐ ɟɐ͡ɪ̯t̪eʲɐcʰɪ t̪omɐɾe ɐɾ kon d̪ɪn pʰon d̪ɪʲɐ komunɐ ektu ʃɔmɔe̯ d,ami t͡ɕɔl̪e d͡zat͡ɕt͡ɕʰi t̪omake arɔ kon̪ɔ d̪in̪ɔ ɸon̪ɔ d̪ie̯e bɔl̪ɔbon̪a ektu s̪ɔme̯ɔ d̪ao
বুঝে উঠতে পারছিলাম না কী করবো,বরিশাল বুইজঝা ওঠতে পারতেয়াছেলাম না কি করমু,bɐɾɔhɐl bu͡ɪ̯ɟɟʱɐ otʰt̪e pɐɾt̪eʲɐcʰelɐm nɐ kɪ koɾmu,bud͡ʑ̤e utʰt̪e part͡ɕʰil̪amɔ n̪a ki kɔrɔbo
তোমার সব কথা ঠিক আছে,বরিশাল তোমার হোগ্গল কথা হাসসোইও এক্কালে,bɐɾɔhɐl t̪omɐɾ hoggol kɔt̪ʰɐ hɐʃʃo͡ɪ̯o ɛkkɐle,t̪omarɔ s̪ɔbɔ kɔt̪ʰa tʰikɔ at͡ɕʰe
আমি ভালো ছেলে,বরিশাল মুই এক্খান ভালো পোলা,bɐɾɔhɐl mu͡ɪ̯ ɛkkʰɐn bʱɐlo polɐ,ami b̤al̪o t͡ɕʰel̪e
বিয়ের জন্য আব্বা আমার জন্য মেয়ে খুজতাসে,বরিশাল বিয়ার লোইগ্গা আব্বায় মোর লোইগ্গা মাইয়া বিছ্রায়,bɐɾɔhɐl bɪʲɐɾ lo͡ɪ̯ggɐ ɐbbɐe̯ moɾ lo͡ɪ̯ggɐ mɐ͡ɪ̯ʲɐ bɪcʰɾɐe̯,bie̯erɔ d͡ʑɔn̪d͡zɔ abba amarɔ d͡ʑɔn̪d͡zɔ mee̯e kʰud͡ʑt̪as̪e
আম্মা আমাকে গতকাল একটা ছেলের সাথে দেখা করতে বলেছিলও,বরিশাল মায় মরে কাইল্গ এউক্কা সেম্রার লগে দেহা হর্তে কইসেল,bɐɾɔhɐl mɐe̯ moɾe kɐ͡ɪ̯lg e͡u̯kkɐ ʃemɾɐɾ lɔge d̪ehɐ hɔɾt̪e ko͡ɪ̯ʃel,amma amake ɡɔt̪ɔkal̪ɔ ekta t͡ɕʰel̪erɔ s̪at̪ʰe d̪ekʰa kɔrɔt̪e bɔl̪et͡ɕʰil̪o
ছেলেটিকে আমার ভাল লেগেছে,বরিশাল পলাউগ্গা মর আক্সের মনে ধরসে , bɐɾɔhɐl pɔlɐ͡u̯ggɐ mɔɾ ɐkseɾ mone d̪ʱɔɾʃe ,t͡ɕʰel̪etike amarɔ b̤al̪ɔ l̪eɡet͡ɕʰe
ছেলেটি হয়ত অন্য কোনও মেয়েকে ভালবাসে,বরিশাল পলাউগ্গা হইতারে অন্ন কন্ন সেম্রি রে ভালপায়,bɐɾɔhɐl pɔlɐ͡u̯ggɐ ho͡ɪ̯t̪ɐɾe ɔnno konno ʃemɾɪ ɾe bʱɐlpɐe̯,t͡ɕʰel̪eti he̯ɔt̪ɔ on̪d͡zɔ kon̪o mee̯eke b̤al̪bas̪e
মেয়েটি ছেলেটার অপেক্ষায় থাকে,বরিশাল মাইআউগ্গা পলাউগ্গার লইগ্গা বার ছায়,bɐɾɔhɐl mɐ͡ɪ̯ɐ͡u̯ggɐ pɔlɐ͡u̯ggɐɾ lo͡ɪ̯ggɐ bɐɾ cʰɐe̯,mee̯eti t͡ɕʰel̪etarɔ opekʂae̯ɔ t̪ʰake
ছেলেটি কেন যে মেয়েটার মনের কথা বুঝে না,বরিশাল পল্লাউগ্গা কির ফেইন্নে জ মাইআউগ্গার কইল্যার কথা বঝে না,bɐɾɔhɐl pollɐ͡u̯ggɐ kɪɾ pʰe͡ɪ̯nne ɟ mɐ͡ɪ̯ɐ͡u̯ggɐɾ ko͡ɪ̯llɐɾ kɔt̪ʰɐ boɟʱe nɐ,t͡ɕʰel̪eti ken̪ɔ d͡ze mee̯etarɔ mɔn̪erɔ kɔt̪ʰa bud͡ʑ̤e n̪a
মেয়েটি হয়ত ছেলেটাকে তাঁর মনের কথা ভাল ভাবে বুঝাতে পারেনাই,বরিশাল মাইআউগ্গা হইতারে পলাউগ্গারে হেয়ার কইল্যার কতাউগ্গা ভাল হইর্রা বুঝাইত্তারেনাই,bɐɾɔhɐ mɐ͡ɪ̯ɐ͡u̯ggɐ ho͡ɪ̯t̪ɐɾe pɔlɐ͡u̯ggɐɾe heʲɐɾ ko͡ɪ̯llɐɾ kɔt̪ɐ͡u̯ggɐ bʱɐlo ho͡ɪ̯,mee̯eti he̯ɔt̪ɔ t͡ɕʰel̪etake t̪ɔ̃rɔ mɔn̪erɔ kɔt̪ʰa b̤al̪ɔ b̤abe bud͡ʑ̤at̪e paren̪ai
হয়ত কোন একদিন ছেলেটি মেয়েটাকে ভালবাসবে,বরিশাল হইতারে কন আক্কালে পলাউগ্গা মাইআউগ্গারে ভালপাইবে,bɐɾʃɐl ho͡ɪ̯t̪ɐɾe kon ɐkkɐle pɔlɐ͡u̯ggɐ mɐ͡ɪ̯ɐ͡u̯ggɐɾe bʱɐlpɐ͡ɪ̯be,he̯ɔt̪ɔ kon̪ɔ ekd̪in̪ɔ t͡ɕʰel̪eti mee̯etake b̤al̪bas̪ɔbe
তুমি আমাকে দয়া করে আর বিরক্ত করো না,বরিশাল আল্লাহ্ִর রাস্তে তুমি মরে আর জালাইঅনা,bɐɾɔhɐl ɐllɐhɾɔɾ ɾɐst̪e t̪umɪ moɾe ɐɾ ɟɐlɐ͡ɪ̯͡ɔ̯nɐ,t̪umi amake d̪e̯a kɔre arɔ birɔkt̪ɔ kɔro n̪a
সে তাকে অনেক বিরক্ত করে,বরিশাল হে অনারে আক্সের জালায়,bɐɾɔhɐl he ɔnɐɾe ɐkseɾ ɟɐlɐe̯,s̪e t̪ake on̪ekɔ birɔkt̪ɔ kɔre
তাকে নিয়ে আমি আমার গ্রামের বাড়িতে ঘুরতে যেতে চাই,বরিশাল হেয়ারে লইআ মুই মর দেশের বারি ঘর্তে জাইতে ছাই,bɐɪʃɐl heʲɐɾe lɔ͡ɪ̯͡ɐ̯ mu͡ɪ̯ mɔɾ d̪eʃeɾ bɐɾɪ gʱɔɾt̪e ɟɐ͡ɪ̯t̪e cʰɐ͡ɪ̯,t̪ake n̪ie̯e ami amarɔ ɡɔramerɔ baɽit̪e ̤ɡ̤urt̪e d͡zet̪e t͡ɕai
এইবার ছুটিতে সিলেট ঘুরতে যাব,বরিশাল এইফির ছুতি তে শ্যলেত ঘর্তে জামু,bɐɾɔhɐl e͡ɪ̯pʰɪɾ cʰut̪ɪ t̪e ʃɛlet̪ gʱɔɾt̪e ɟɐmu,eibarɔ t͡ɕʰutit̪e s̪il̪etɔ ̤ɡ̤urt̪e d͡zab
আমি যাকে ভালবাসি সে সিলেটে থাকে,বরিশাল মুই জারে ভালপাই হে শ্যলেত থাহে,bɐɾɔhɐl mu͡ɪ̯ ɟɐɾe bʱɐlpɐ͡ɪ̯ he sɛlet̪ t̪ʰɐhe,ami d͡zake b̤al̪bas̪i s̪e s̪il̪ete t̪ʰake
আমার এখন বইটা লাগবে নাহ,বরিশাল মোর এহন বইডা লাগবে না,bɐɾɔhɐl moɾ ehon bo͡ɪ̯dɐ lɐgbe nɐ,amarɔ ekʰɔn̪ɔ bita l̪aɡbe n̪ahɔ
তুমি কি এই বইটি পড়তে চাও ?,বরিশাল তুমি কি এই বইডা পড়তে চাও?,bɐɾɔhɐl t̪umɪ kɪ e͡ɪ̯ bo͡ɪ̯dɐ pɔɽt̪e cɐ͡o̯?,t̪umi ki ei biti pɔɽɔt̪e t͡ɕao ?
সে কি এই বইটি পড়তে চায় ?,বরিশাল হ্যায় কি এই বইডা পড়তে চায়?,bɐɾɔhɐl hɛe̯ kɪ e͡ɪ̯ bo͡ɪ̯dɐ pɔɽt̪e cɐe̯?,s̪e ki ei biti pɔɽɔt̪e t͡ɕae̯ɔ ?
আপনি কি এই বইটি পড়তে চান ?,বরিশাল আমনে কি এই বইডা পড়তে চান?,bɐɾɔhɐl ɐmone kɪ e͡ɪ̯ bo͡ɪ̯dɐ pɔɽt̪e cɐn?,apn̪i ki ei biti pɔɽɔt̪e t͡ɕan̪ɔ ?
আমার বই পরতে অনেক ভাল লাগে,বরিশাল মোর বই পরতে বেমালা ভালো লাগে,bɐɪʃɐl moɾ bo͡ɪ̯ poɾt̪e bemɐlɐ bʱɐlo lɐge,amarɔ bi pɔrɔt̪e on̪ekɔ b̤al̪ɔ l̪aɡe
তোমার আমাকে চিনতে হবে না  ,বরিশাল তোমার মোরে চেনতে হইবে না,bɐɾɔhɐl t̪omɐɾ moɾe cent̪e ho͡ɪ̯be nɐ,t̪omarɔ amake t͡ɕin̪t̪e hɔbe n̪a  
অনেক রাত হয়েছে এখন ঘুমিয়ে যাও ,বরিশাল ম্যালা রাইত হইছে এহন ঘুমাইয়া যাও,bɐɾɔhɐl mɛlɐ ɾɐ͡ɪ̯t̪o ho͡ɪ̯cʰe ehon gʱumɐ͡ɪ̯ʲɐ ɟɐ͡o̯,on̪ekɔ rat̪ɔ he̯et͡ɕʰe ekʰɔn̪ɔ ̤ɡ̤umie̯e d͡zao 
তোমাকে পড়ালেখা করতে হবে,বরিশাল তোমারে পড়াল্যাহা করতে হইবে,bɐɪʃɐl t̪omɐɾe pɔɽɐlɛhɐ koɾt̪e ho͡ɪ̯be,t̪omake pɔɽal̪ekʰa kɔrɔt̪e hɔbe
তোমার পড়ালেখা করতে ভাল লাগে না?,বরিশাল তোমার পড়াল্যাহা করতে ভালো লাগে না?,bɐɾɔhɐl t̪omɐɾ pɔɽɐlɛhɐ koɾt̪e bʱɐlo lɐge nɐ?,t̪omarɔ pɔɽal̪ekʰa kɔrɔt̪e b̤al̪ɔ l̪aɡe n̪a?
আমাকে পড়ালেখা করতে হবে,বরিশাল মোর পড়াল্যাহা করতে হইবে,bɐɾɔhɐl moɾ pɔɽɐlɛhɐ koɾt̪e ho͡ɪ̯be,amake pɔɽal̪ekʰa kɔrɔt̪e hɔbe
সে অনেক ভালো রান্না করে,বরিশাল হ্যায় বেমালা ভালো রানতে জানে,bɐɾɔhɐl hɛe̯ bemɐlɐ bʱɐlo ɾɐnt̪e ɟɐne,s̪e on̪ekɔ b̤al̪o ran̪n̪a kɔre
আমি একটি বিদ্যালয় পড়ালেখা করি ,বরিশাল মুই এউক্কা ইসকুলে পড়াল্যাহা করি,bɐɾɔhɐl mu͡ɪ̯ e͡u̯kkɐ ɪʃkule pɔɽɐlɛhɐ koɾɪ,ami ekti bid̪d͡zal̪e̯ɔ pɔɽal̪ekʰa kɔri 
আমার ছোট বোন একটি বিদ্যালয়ে পড়ে,বরিশাল মোর ছোডো বুইন এউক্কা ইসকুলে পরে,bɐɾɔhɐl moɾ cʰodo bu͡ɪ̯n e͡u̯kkɐ ɪʃkule pɔɾe,amarɔ t͡ɕʰotɔ bon̪ɔ ekti bid̪d͡zal̪e̯e pɔɽe
আমার ছোট ভাই একটি বিদ্যালয়ে পড়ালেখা করে,বরিশাল মোর ছোডো ভাই এউক্কা ইসকুলে পড়াল্যাহা করে,bɐɾɔhɐl moɾ cʰodo bʱɐ͡ɪ̯ e͡u̯kkɐ ɪʃkule pɔɽɐlɛhɐ koɾe,amarɔ t͡ɕʰotɔ b̤ai ekti bid̪d͡zal̪e̯e pɔɽal̪ekʰa kɔre
আমার বিদ্যালয়ে যেতে ভাল লাগে না,বরিশাল মোর ইসকুলে যাইতে ভালো লাগে না,bɐɪʃɐl moɾ ɪʃkule ɟɐ͡ɪ̯t̪e bʱɐlo lɐge nɐ,amarɔ bid̪d͡zal̪e̯e d͡zet̪e b̤al̪ɔ l̪aɡe n̪a
আমার বিয়ের বয়স পার হয়ে যাচ্ছে,বরিশাল মোর বিয়ার বয়স পার হইয়া যাইতেয়াছে,bɐɾɔhɐl moɾ bɪʲɐɾ bɔʲoʃ pɐɾ ho͡ɪ̯ʲɐ ɟɐ͡ɪ̯t̪eʲɐcʰe,amarɔ bie̯erɔ be̯ɔs̪ɔ parɔ he̯e d͡zat͡ɕt͡ɕʰe
আহারে তোমার মনে কতো দুঃখ,বরিশাল আহারে মোর মোনে বেমালা কষ্ট,bɐɾɔhɐl ɐhɐɾe moɾ mone bemɐlɐ koʃto,ahare t̪omarɔ mɔn̪e kɔt̪o d̪uঃkʰɔ
আমি ঘুমাতে যাবো,বরিশাল মুই ঘুমাইতে যামু,bɐɾɔhɐl mu͡ɪ̯ gʱumɐ͡ɪ̯t̪e ɟɐmu,ami ̤ɡ̤umat̪e d͡zabo
আমি নাচতে পারি,বরিশাল মুই নাচতে জানি,bɐɾɔhɐl mu͡ɪ̯ nɐct̪e ɟɐnɪ,ami n̪at͡ɕt̪e pari
আমি সাঁতার কাটতে পছন্দ করি ,বরিশাল মুই হাতোর কাটতে ভালো পাই,bɐɾɔhɐl mu͡ɪ̯ hɐt̪oɾ kɐtt̪e bʱɐlo pɐ͡ɪ̯,ami s̪ɔ̃t̪arɔ katt̪e pɔt͡ɕʰɔn̪d̪ɔ kɔri 
আমি তোমার বাসায় ঘুরতে আসবো,বরিশাল মুই তোমাগো বাড়িতে ঘোরতে আমু,bɐɾɔhɐl mu͡ɪ̯ t̪omɐgo bɐɽɪt̪e gʱoɾt̪e ɐmu,ami t̪omarɔ bas̪ae̯ɔ ̤ɡ̤urt̪e as̪bo
সে তার গ্রামের বাড়িতে ঘুরতে গিয়েছে,বরিশাল হ্যায় হ্যার গেরামের বাড়িতে ঘোরতে গ্যাছে,bɐɾɪʃɐl hɛe̯ hɛɾ geɾɐmeɾ bɐɽɪt̪e gʱoɾt̪e gɛcʰe,s̪e t̪arɔ ɡɔramerɔ baɽit̪e ̤ɡ̤urt̪e ɡie̯et͡ɕʰe
আমার বন্ধু মানসিক ভাবে দুর্বল,বরিশাল মোর দোস্তো মানসিক ভাবে দুর্বল,bɐɾɔhɐl moɾ d̪ost̪o mɐnoʃɪk bʱɐbe d̪uɾbol,amarɔ bɔn̪d̪̤u man̪s̪ikɔ b̤abe d̪urbɔl̪ɔ
এমন অবস্থায় তার কি করা উচিত ?,বরিশাল এই অবস্থায় হ্যার কি করা দরকার?,bɐɾɔhɐl e͡ɪ̯ ɔbost̪ʰɐe̯ hɛɾ kɪ kɔɾɐ d̪ɔɾkɐɾ?,emɔn̪ɔ obɔs̪t̪ʰae̯ɔ t̪arɔ ki kɔra ut͡ɕit̪ɔ ?
আমার দুইটি বাবু আছে,বরিশাল মোর দুজ্ঞা গেদু আছে,bɐɾɔʃɐl moɾ d̪uggɐ ged̪u ɐcʰe,amarɔ d̪uiti babu at͡ɕʰe
আমার স্বামীকে আমি খুব ভালোবাসি,বরিশাল মোর জামাইরে মুই বেমালা ভালোবাসি,bɐɾɔhɐl moɾ ɟɐmɐ͡ɪ̯ɾe mu͡ɪ̯ bemɐlɐ bʱɐlobɐʃɪ,amarɔ s̪bamike ami kʰubɔ b̤al̪obas̪i
অনেক দিন পর আপনার সাথে দেখা,বরিশাল ম্যালাদিন পরে আমনের লগে দ্যাহা,bɐɾɔhɐl mɛlɐd̪ɪn pɔɾe ɐmoneɾ lɔge d̪ɛhɐ,on̪ekɔ d̪in̪ɔ pɔrɔ apn̪arɔ s̪at̪ʰe d̪ekʰa
আপনি কেমন আছেন ?,বরিশাল আমনে কেমন আছেন?,bɐɪʃɐl ɐmone kɛmon ɐcʰen?,apn̪i kemɔn̪ɔ at͡ɕʰen̪ɔ ?
আপনার কি আমার কথা মনে আছে এখনও ?,বরিশাল আমনের কি মোর কথা মনে আছে এহনও,bɐɾɔhɐl ɐmoneɾ kɪ moɾ kɔt̪ʰɐ mone ɐcʰe ehono,apn̪arɔ ki amarɔ kɔt̪ʰa mɔn̪e at͡ɕʰe ekʰn̪o ?
আমার পড়ালেখা করতে ভালো লাগে নাহ,বরিশাল মোর পড়াল্যাহা করতে ভালো লাগে না,bɐɾɔhɐl moɾ pɔɽɐlɛhɐ koɾt̪e bʱɐlo lɐge nɐ,amarɔ pɔɽal̪ekʰa kɔrɔt̪e b̤al̪o l̪aɡe n̪ahɔ
আমার বিদেশে গিয়ে পড়ালেখা করার স্বপ্ন,বরিশাল মোর বাইরের দেশে যাইয়া পড়াল্যাহা করার স্বপ্ন,bɐɪʃɐl moɾ bɐ͡ɪ̯ɾeɾ d̪eʃe ɟɐ͡ɪ̯ʲɐ pɔɽɐlɛhɐ kɔɾɐɾ ʃɔpno,amarɔ bid̪eɕe ɡie̯e pɔɽal̪ekʰa kɔrarɔ s̪bɔpn̪ɔ
