bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
দেখতে,d̪ekʰt̪e,দেখতে,d̪ekʰt̪e
চাস,t͡ɕas̪ɔ,চাস,cɐʃ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
আমার,amarɔ,আমার,ɐmɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
কী,ki,কী,kɪ
ভালোবাসতে,b̤al̪obas̪t̪e,ভালোবাসতে,bʱɐlobɐʃt̪e
পারবি?,parbi?,পারবি?,pɐɾbɪ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
কি,ki,কিতা,kɪt̪ɐ
কখনো,kɔkʰɔn̪o,কহনো,kɔhono
বাংলাদেশে,baŋl̪ad̪eɕe,বাংলাদেশে,bɐŋlɐd̪eʃe
ঘুরতে,̤ɡ̤urt̪e,ঘুরতে,gʱuɾt̪e
গিয়েছিলি?,ɡie̯et͡ɕʰil̪i?,গেসিলি?,gesɪlɪ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
আমার,amarɔ,আমার,ɐmɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
কোনো,kon̪o,কুনো,kuno
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
উপহার,upɔharɔ,উফহার,upʰhɐɾ
কিনতে,kin̪t̪e,কিনতা,kɪnt̪ɐ
পারবি?,parbi?,পারবি?,pɐɾbɪ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
কি,ki,কিতা,kɪt̪ɐ
এই,ei,এই,e͡ɪ̯
গানটি,ɡan̪ti,গানডা,gɐndɐ
শুনতে,ɕun̪t̪e,হুনতে,hunt̪e
ভালোবাসবি?,b̤al̪obas̪bi?,ভালবাসবি?,bʱɐlbɐʃobɪ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
কি,ki,কিতা,kɪt̪ɐ
কখনো,kɔkʰɔn̪o,কহনো,kɔhono
কবিতা,kɔbit̪a,কবিতা,kobɪt̪ɐ
লিখতে,l̪ikʰt̪e,লিখতে,lɪkʰt̪e
পারিস?,paris̪ɔ?,পারিস?,pɐɾɪs?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
আমার,amarɔ,আমার,ɐmɐɾ
সঙ্গে,s̪ɔŋɡe,লগে,lɔge
কী,ki,কী,kɪ
ছবি,t͡ɕʰɔbi,ছবি,cʰobɪ
তোলতে,t̪ol̪t̪e,তুলতে,t̪ult̪e
পারবি?,parbi?,ফারবি?,pʰɐɾbɪ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
আমার,amarɔ,আমার,ɐmɐɾ
কাছে,kat͡ɕʰe,কাসে,kɐʃe
এসব,es̪ɔbɔ,এইতা,e͡ɪ̯t̪ɐ
কিছু,kit͡ɕʰu,কিসু,kɪʃu
শিখতে,ɕikʰt̪e,শিখতে,ʃɪkʰt̪e
চাস,t͡ɕas̪ɔ,চাস,cɐʃ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
কি,ki,কিতা,kɪt̪ɐ
আমার,amarɔ,আমার,ɐmɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
কিছু,kit͡ɕʰu,কিসু,kɪʃu
লিখতে,l̪ikʰt̪e,লিখতে,lɪkʰt̪e
পারবি?,parbi?,ফারবি?,pʰɐɾbɪ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
কি,ki,কিতা,kɪt̪ɐ
আমার,amarɔ,আমার,ɐmɐɾ
সঙ্গে,s̪ɔŋɡe,লগে,lɔge
বাংলায়,baŋl̪ae̯ɔ,বাংলায়,bɐŋlɐe̯
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলতে,bɔl̪ɔt̪e,কইতে,ko͡ɪ̯t̪e
পারবি?,parbi?,ফারবি?,pʰɐɾbɪ?
তুই,t̪ui,তুইন,t̪u͡ɪ̯n
কি,ki,কিতা,kɪt̪ɐ
এই,ei,এই,e͡ɪ̯
স্কুলে,s̪kul̪e,ইস্কুলে,ɪskule
পড়তে,pɔɽɔt̪e,ফড়তে,pʰɔɽt̪e
আসতে,as̪t̪e,আইতে,ɐ͡ɪ̯t̪e
চাস,t͡ɕas̪ɔ,চাস,cɐʃ?
রোনালদো,ron̪al̪d̪o,রোনালদো,ɾonɐld̪o
ভালোবাসার,b̤al̪obas̪arɔ,ভালবাসার,bʱɐlbɐʃɐɾ
চেয়েও,t͡ɕee̯eo,চেয়েও,ceʲe͡o̯
বেশি,beɕi,বেশি,beʃɪ
কিছু,kit͡ɕʰu,কিসু,kɪʃu
আমরা,amra,আমরা,ɐmɾɐ
মেসিকে,mes̪ike,মেসিরে,mesɪɾe
ঘৃণা,̤ɡ̤ɽina,ঘৃণা,gʱɾɪnɐ
করি,kɔri,করি,koɾɪ
না,n̪a,না,nɐ
আমি,ami,আমি,ɐmɪ
ফুটবলের,ɸutɔbɔl̪erɔ,ফুটবলের,pʰutbɔleɾ
বিশ্বকাপ,biɕbɔkapɔ,বিশ্বকাপ,bɪʃʃokɐp
দেখতে,d̪ekʰt̪e,দেখতাম,d̪ekʰt̪ɐm
যাচ্ছি,d͡zat͡ɕt͡ɕʰi,যাইতাসি,ɟɐ͡ɪ̯t̪ɐʃɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
আমার,amarɔ,আমার,ɐmɐɾ
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
খেলা,kʰel̪a,খেলা,kʰelɐ
আমি,ami,আমি,ɐmɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
খেলতে,kʰel̪t̪e,খেলতাম,kʰelt̪ɐm
ভালোবাসি,b̤al̪obas̪i,ভালবাসি,bʱɐlbɐʃɪ
কলকাতা,kɔl̪ɔkat̪a,কলকাতার,kolkɐt̪ɐɾ
মোহনবাগানের,mohɔn̪ɔbaɡan̪erɔ,মোহনবাগানের,mohonbɐgɐneɾ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
দল,d̪ɔl̪ɔ,দল,d̪ɔl
অনেক,on̪ekɔ,মেলা,mɛlɐ
জনপ্রিয়,d͡ʑɔn̪ɔprie̯,জনপ্রিয়,ɟɔnopɾɪʲo
আমি,ami,আমি,ɐmɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
খেলতে,kʰel̪t̪e,খেলতাম,kʰelt̪ɐm
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধুদের,bɔn̪d̪̤ud̪erɔ,বন্ধুরার,bond̪ʱuɾɐɾ
সঙ্গে,s̪ɔŋɡe,সাথে,ʃɐt̪ʰe
যাচ্ছি,d͡zat͡ɕt͡ɕʰi,যাইতাসি,ɟɐ͡ɪ̯t̪ɐʃɪ
আমার,amarɔ,আমার,ɐmɐɾ
পছন্দের,pɔt͡ɕʰɔn̪d̪erɔ,পসন্দের,pɔʃond̪eɾ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
খেলোয়াড়,kʰel̪oe̯aɽɔ,খেলোয়াড়,kʰeloʷɐɽ
লিওনেল,l̪ion̪el̪ɔ,লিওনেল,lɪ͡o̯nel
মেসি,mes̪i,মেসি,mesɪ
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধুরা,bɔn̪d̪̤ura,বন্ধুরা,bond̪ʱuɾɐ
সপ্তাহের,s̪ɔpt̪aherɔ,সপ্তাহের,ʃɔpt̪ɐheɾ
মধ্যে,mɔd̪̤d͡ze,মাঝে,mɐɟʱe
দুইটি,d̪uiti,দুইডা,d̪u͡ɪ̯dɐ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
ম্যাচ,md͡zat͡ɕɔ,ম্যাচ,mɛc
খেলতে,kʰel̪t̪e,খেলতে,kʰelt̪e
পারে,pare,পারে,pɐɾe
আমি,ami,আমি,ɐmɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
খেলার,kʰel̪arɔ,খেলার,kʰelɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
প্রস্তুত,prɔs̪t̪ut̪,প্রস্তুত,pɾost̪ut̪
আমার,amarɔ,আমার,pʰutbɔl
পছন্দের,pɔt͡ɕʰɔn̪d̪erɔ,পসন্দের,d̪ɔl
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,ɐɾɟentɪnɐ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
ম্যাচে,md͡zat͡ɕe,ম্যাচে,mɛce
বিশ্বকাপ,biɕbɔkapɔ,বিশ্বকাপ,bɪʃʃokɐp
জয়,d͡ʑe̯ɔ,জয়,ɟɔe̯
করেছে,kɔret͡ɕʰe,করসে,koɾʃe
ফ্রান্স,ɸran̪s̪ɔ,ফ্রান্স,pʰɾɐnʃo
আমি,ami,আমি,ɐmɪ
ফুটবলে,ɸutɔbɔl̪e,ফুটবলে,pʰutbɔle
একটি,ekti,একটা,ɛktɐ
গোল,ɡol̪ɔ,গোল,gol
করেছি,kɔret͡ɕʰi,করসি,koɾʃɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
খেলা,kʰel̪a,খেলা,kʰelɐ
আমার,amarɔ,আমার,ɐmɐɾ
জীবনের,d͡ʑibn̪erɔ,জীবনের,ɟɪbɔneɾ
অংশ,oŋɕɔ,অংশ,ɔŋʃo
আমি,ami,আমি,ɐmɪ
প্রতিদিন,prɔt̪id̪in̪ɔ,প্রত্যেকদিন,pɾot̪t̪ekd̪ɪn
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
খেলতে,kʰel̪t̪e,খেলতাম,kʰelt̪ɐm
যাই,d͡zai,যাই,ɟɐ͡ɪ̯
বার্সেলোনা,bars̪el̪on̪a,বার্সেলোনা,bɐɾselonɐ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
ক্লাব,kl̪abɔ,ক্লাব,klɐb
খুব,kʰubɔ,মেলা,mɛlɐ
জনপ্রিয়,d͡ʑɔn̪ɔprie̯,জনপ্রিয়,ɟɔnopɾɪʲo
আমি,ami,আমি,ɐmɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
ম্যাচ,md͡zat͡ɕɔ,ম্যাচ,mɛc
দেখতে,d̪ekʰt̪e,দেখতাম,d̪ekʰt̪ɐm
খুব,kʰubɔ,মেলা,mɛlɐ
ভালোবাসি,b̤al̪obas̪i,ভালবাসি,bʱɐlbɐʃɪ
বাংলাদেশের,baŋl̪ad̪eɕerɔ,বাংলাদেশের,bɐŋlɐd̪eʃeɾ
জনপ্রিয়,d͡ʑɔn̪ɔprie̯ɔ,জনপ্রিয়,ɟɔnopɾɪʲo
ফুটবলারগুলি,ɸutɔbɔl̪arɡul̪i,ফুটবলারগুলা,pʰutbɔlɐɾgulɐ
অনেক,on̪ekɔ,মেলা,mɛlɐ
উচ্চ,ut͡ɕt͡ɕɔ,উচা,ucɐ
মানের,man̪erɔ,মানের,mɐneɾ
খেলোয়াড়,kʰel̪oe̯aɽ,খেলোয়াড়,kʰeloʷɐɽ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
খেলার,kʰel̪arɔ,খেলার,kʰelɐɾ
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
আমি,ami,আমি,ɐmɪ
আনন্দ,an̪ɔn̪d̪ɔ,আনন্দ,ɐnond̪o
পাই,pai,পাই,pɐ͡ɪ̯
আমি,ami,আমি,ɐmɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
ম্যাচগুলি,md͡zat͡ɕɡul̪i,ম্যাচগুলা,mɛcgulɐ
দেখতে,d̪ekʰt̪e,দেখতাম,d̪ekʰt̪ɐm
ভালোবাসি,b̤al̪obas̪i,ভালবাসি,bʱɐlbɐʃɪ
আমি,ami,আমি,ɐmɪ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
ম্যাচে,md͡zat͡ɕe,ম্যাচে,mɛce
উপস্থিত,upɔs̪t̪ʰit̪ɔ,উপস্থিত,upost̪ʰɪt̪
হতে,hɔt̪e,হইতাম,ho͡ɪ̯t̪ɐm
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
ব্রাজিল,brad͡ʑil̪ɔ,ব্রাজিল,bɾɐzɪl
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,futbɔl
দল,d̪ɔl̪ɔ,দল,d̪ɔl
বিশ্বসেরা,biɕbɔs̪era,বিশ্বসেরা,bɪʃʃoʃeɾɐ
আমি,ami,আমি,ɐmɪ
ব্রাজিল,brad͡ʑil̪ɔ,ব্রাজিল,bɾɐɟɪl
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
দলকে,d̪ɔl̪ɔke,দলরে,d̪ɔlɾe
সমর্থন,s̪ɔmɔrt̪ʰɔn̪ɔ,সমর্থন,ʃɔmoɾt̪ʰɔn
করি,kɔri,করি,koɾɪ
ব্রাজিল,brad͡ʑil̪ɔ,ব্রাজিল,bɾɐɟɪl
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
দল,d̪ɔl̪ɔ,দল,d̪ɔl
একটি,ekti,একটা,ɛktɐ
শক্তিশালী,ɕɔkt̪iɕal̪i,শক্তিশালী,ʃɔkt̪ɪʃɐlɪ
ব্রাজিল,brad͡ʑil̪ɔ,ব্রাজিল,bɾɐɟɪl
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
দল,d̪ɔl̪ɔ,দল,d̪ɔl
বিশ্বকাপ,biɕbɔkapɔ,বিশ্বকাপ,bɪʃʃokɐp
চ্যাম্পিয়ন,t͡ɕd͡zampie̯ɔn̪ɔ,চ্যাম্পিয়ন,cɛmpɪʲon
আমি,ami,আমি,ɐmɪ
আর্জেন্টিনা,ard͡ʑen̪tin̪a,আর্জেন্টিনা,ɐɾɟentɪnɐ
ফুটবল,ɸutɔbɔl̪ɔ,ফুটবল,pʰutbɔl
দলকে,d̪ɔl̪ɔke,দলরে,d̪ɔlɾe
সমর্থন,s̪ɔmɔrt̪ʰɔn̪ɔ,সমর্থন,ʃɔmoɾt̪ʰɔn
করি,kɔri,করি,koɾɪ
আমি,ami,আমি,ɐmɪ
বাংলাদেশ,baŋl̪ad̪eɕɔ,বাংলাদেশ,bɐŋlɐd̪eʃ
ক্রিকেট,kriketɔ,ক্রিকেট,kɾɪket
দলকে,d̪ɔl̪ɔke,দলরে,d̪ɔlɾe
সমর্থন,s̪ɔmɔrt̪ʰɔn̪ɔ,সমর্থন,ʃɔmoɾt̪ʰɔn
করি,kɔri,করি,koɾɪ
বাংলাদেশ,baŋl̪ad̪eɕɔ,বাংলাদেশ,bɐŋlɐd̪eʃ
ক্রিকেট,kriketɔ,ক্রিকেট,kɾɪket
দল,d̪ɔl̪ɔ,দল,d̪ɔl
শক্তিশালী,ɕɔkt̪iɕal̪i,শক্তিশালী,ʃɔkt̪ɪʃɐlɪ
দলের,d̪ɔl̪erɔ,দলের,d̪ɔleɾ
মধ্যে,mɔd̪̤d͡ze,মধ্যে,mod̪d̪ʱe
একটি,ekti,একটা,ɛktɐ
মেঘনা,me̤ɡ̤ɔn̪a,মেঘনা,nod̪ɪ
নদী,n̪ɔd̪i,নদী,bɐŋlɐd̪eʃeɾ
বাংলাদেশের,baŋl̪ad̪eɕerɔ,বাংলাদেশের,ɛktɐ
একটি,ekti,একটা,pɾod̪ʱɐn
প্রধান,prɔd̪̤an̪ɔ,প্রধান,nod̪ɪ
নীল,n̪il̪ɔ,নীল,nɪl
নদী,n̪ɔd̪i,নদী,nod̪ɪ
আফ্রিকার,aɸrikarɔ,আফ্রিকার,ɐpʰɾɪkɐɾ
প্রধান,prɔd̪̤an̪ɔ,প্রধান,pɾod̪ʱɐn
নদীর,n̪ɔd̪irɔ,নদীর,nod̪ɪɾ
একটি,ekti,একটা,ɛktɐ
নীল,n̪il̪ɔ,নীল,nɪl
আকাশের,akaɕerɔ,আকাশের,ɐkɐʃeɾ
নিচে,n̪it͡ɕe,নিচে,nɪce
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
হাত,hat̪ɔ,হাত,hɐt̪
ধরে,d̪̤ɔre,ধরে,d̪ʱoɾe
হেঁটে,heঁte,হাইটটা,hɐ͡ɪ̯ttɐ
যেতে,d͡zet̪e,যাইতাম,ɟɐ͡ɪ̯t̪ɐm
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
সাথে,s̪at̪ʰe,সাথে,ʃɐt̪ʰe
নীল,n̪il̪ɔ,নীল,nɪl
আকাশের,akaɕerɔ,আকাশের,ɐkɐʃeɾ
নিচে,n̪it͡ɕe,নিচে,nɪce
বসে,bɔs̪e,বয়া,bɔʲɐ
গল্প,ɡɔl̪pɔ,গল্প,gɔlpo
করতে,kɔrɔt̪e,করতাম,koɾt̪ɐm
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আমাজন,amad͡ʑɔn̪ɔ,আমাজন,ɐmɐɟon
নদী,n̪ɔd̪i,নদী,nod̪ɪ
দুনিয়ার,d̪un̪ie̯arɔ,দুনিয়ার,d̪unɪʲɐɾ
সবচেয়ে,s̪ɔbɔt͡ɕee̯e,সবচেয়ে,ʃɔbceʲe
বড়,bɔɽɔ,বড়,bɔɽo
হিসাবে,his̪abe,হিসাবে,hɪʃɐbe
পরিচিত,pɔrit͡ɕit̪,পরিচিত,poɾɪcɪt̪o
আকাশে,akaɕe,আকাশে,ɐkɐʃe
তারাগুলি,t̪araɡul̪i,তারাগুলা,t̪ɐɾɐgulɐ
আমাদেরকে,amad̪erke,আমারারে,ɐmɐɾɐɾe
আশা,aɕa,আশা,ɐʃɐ
দেয়,d̪ee̯,দেয়,d̪ee̯
আকাশে,akaɕe,আকাশে,ɐkɐʃe
মেঘের,me̤ɡ̤erɔ,মেঘের,megʱeɾ
কারণে,karne,কারণে,kɐɾone
বৃষ্টি,bɽiʂti,বৃষ্টি,bɾɪʃtɪ
পড়ে,pɔɽe,ফড়ে,pʰɔɽe
মাছগুলি,mat͡ɕʰɡul̪i,মাছগুলা,mɐcʰgulɐ
পানির,pan̪irɔ,ফানির,pʰɐnɪɾ
মধ্যে,mɔd̪̤d͡ze,মধ্যে,mod̪d̪ʱe
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
তুমি,t̪umi,তুমি,t̪umɪ
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
থাকলে,t̪ʰakl̪e,থাকলে,t̪ʰɐkle
আমি,ami,আমি,ɐmɪ
খুশি,kʰuɕi,খুশি,kʰuʃɪ
আমি,ami,আমি,ɐmɪ
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
ঘুমিয়ে,̤ɡ̤umie̯e,ঘুমায়া,gʱumɐʲɐ
উঠি,utʰi,উঠি,utʰɪ
আমার,amarɔ,আমার,ɐmɐɾ
লাল,l̪al̪ɔ,লাল,lɐl
রঙের,rɔŋerɔ,রংগের,ɾɔŋgeɾ
গাড়িটি,ɡaɽiti,গাড়িডা,gɐɽɪdɐ
গতকাল,ɡɔt̪ɔkal̪ɔ,গতকালকে,gɔt̪okɐlɔke
চুরি,t͡ɕuri,চুরি,cuɾɪ
হয়ে,he̯e,হয়া,hɔʲɐ
গেছে,ɡet͡ɕʰe,গেসে,gese
আমার,amarɔ,আমার,ɐmɐɾ
বাসায়,bas̪ae̯ɔ,বাসায়,bɐʃɐe̯
গতকাল,ɡɔt̪ɔkal̪ɔ,গতকালকে,gɔt̪okɐloke
রাতে,rat̪e,রাইতে,ɾɐ͡ɪ̯t̪e
চুরি,t͡ɕuri,চুরি,cuɾɪ
হয়েছে,he̯et͡ɕʰe,হইসে,ho͡ɪ̯ʃe
আমার,amarɔ,আমার,ɐmɐɾ
গাড়ির,ɡaɽirɔ,গাড়ির,gɐɽɪɾ
রঙ,rɔŋɔ,রঙ,ɾɔŋ
হলো,hɔl̪o,হইলো,ho͡ɪ̯lo
লাল,l̪al̪,লাল,lɐl
সহজ,s̪ɔhɔd͡ʑɔ,সহজ,ʃɔhoɟ
ভাষায়,b̤aʂae̯ɔ,ভাষায়,bʱɐʃɐe̯
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলা,bɔl̪a,কওন,kɔ͡o̯n
উচিত,ut͡ɕit̪,উচিত,ucɪt̪
আমি,ami,আমি,ɐmɪ
আপনার,apn̪arɔ,আফনের,ɐpʰoneɾ
সঙ্গে,s̪ɔŋɡe,লগে,lɔge
আছি,at͡ɕʰi,আসি,ɐʃɪ
আমার,amarɔ,আমার,ɐmɐɾ
আব্বু,abbu,আব্বা,ɐbbɐ
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
থাকে,t̪ʰake,থাহে,t̪ʰɐhe
আমার,amarɔ,আমার,ɐmɐɾ
ছোটো,t͡ɕʰoto,ছোডো,cʰodo
ভাই,b̤ai,ভাই,bʱɐ͡ɪ̯
দুই,d̪ui,দুই,d̪u͡ɪ̯
মাস,mas̪ɔ,মাস,mɐʃ
পর,pɔrɔ,বাদে,bɐd̪e
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
পড়ালেখা,pɔɽal̪ekʰa,পড়ালেহা,pɔɽɐlehɐ
করতে,kɔrɔt̪e,করতে,koɾt̪e
যাবে,d͡zabe,যাইব,ɟɐ͡ɪ̯bo
আমার,amarɔ,আমার,ɐmɐɾ
বড়,bɔɽɔ,বড়,bɔɽo
বোন,bon̪ɔ,বইন,bo͡ɪ̯n
আমাকে,amake,আমারে,ɐmɐɾe
অনেক,on̪ekɔ,মেলা,mɛlɐ
ভালবাসে,b̤al̪bas̪e,ভালবাসে,bʱɐlbɐʃe
আমার,amarɔ,আমার,ɐmɐɾ
বড়,bɔɽɔ,বড়,bɔɽo
বোনকে,bon̪ke,বোইনরে,boʲɔnoɾe
আমি,ami,আমি,ɐmɪ
অনেক,on̪ekɔ,অনেক,ɔnek
ভালবাসি,b̤al̪bas̪i,ভালবাসি,bʱɐlbɐʃɪ
আপনার,apn̪arɔ,আপনার,ɐpnɐɾ
বড়,bɔɽɔ,বড়,bɔɽo
বোনের,bon̪erɔ,বোইনের,boʲɔneɾ
কি,ki,কিতা,kɪt̪ɐ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হয়ে,he̯e,হয়া,hɔʲɐ
গেছে,ɡet͡ɕʰe,গেসে,gese?
তোর,t̪orɔ,তর,t̪ɔɾ
বড়,bɔɽɔ,বড়,bɔɽo
ভাইয়ের,b̤aie̯erɔ,ভাইয়ের,bʱɐ͡ɪ̯ʲeɾ
নাম,n̪amɔ,নাম,nɐm
কি,ki,কি,kɪ?
তোর,t̪orɔ,তর,t̪ɔɾ
বড়,bɔɽɔ,বড়,bɔɽo
ভাইয়ের,b̤aie̯erɔ,ভাইয়ের,bʱɐ͡ɪ̯ʲeɾ
সাথে,s̪at̪ʰe,লগে,lɔge
আমার,amarɔ,আমার,ɐmɐɾ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হওয়ার,hoe̯arɔ,হওনের,honeɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
চলতাসে,t͡ɕɔl̪ɔt̪as̪e,চলতাসে,cɔlt̪ɐʃe
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
ঘুরতে,̤ɡ̤urt̪e,ঘুরতে,gʱuɾt̪e
যাওয়া,d͡zaoe̯a,যাওয়ন,ɟɐ͡o̯ʲon
আমার,amarɔ,আমার,ɐmɐɾ
স্বপ্ন,s̪bɔpn̪ɔ,স্বপ্ন,ʃɔpno
আমি,ami,আমি,ɐmɪ
কখনই,kɔkʰɔn̪i,কহনই,kɔhonɪ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
ভুলবো,b̤ul̪bo,ভুলতাম,bʱult̪ɐm
না,n̪a,না,nɐ
তুমি,t̪umi,তুমি,t̪umɪ
আমার,amarɔ,আমার,ɐmɐɾ
জীবনের,d͡ʑibn̪erɔ,জীবনের,ɟɪbɔneɾ
আলো,al̪o,আলো,ɐlo
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
পড়াশোনা,pɔɽaɕon̪a,পড়াশুনা,pɔɽɐʃunɐ
করা,kɔra,করা,kɔɾɐ
ভালো,b̤al̪o,ভালা,bʱɐlɐ
উপায়,upae̯,উপায়,upɐe̯
পরীক্ষার,pɔrikʂarɔ,পরীক্ষার,poɾɪkkʰɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
সকালে,s̪ɔkal̪e,সহালে,ʃɔhɐle
পড়াশোনা,pɔɽaɕon̪a,পড়াশুনা,pɔɽɐʃunɐ
করা,kɔra,করা,kɔɾɐ
ভালো,b̤al̪o,ভালা,bʱɐlɐ
হয়,he̯ɔ,হয়,hɔe̯
সকালে,s̪ɔkal̪e,সহালে,ʃɔhɐle
পড়াশোনা,pɔɽaɕon̪a,পড়াশোনা,pɔɽɐʃonɐ
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
প্রতিদিন,prɔt̪id̪in̪ɔ,প্রত্যেকদিন,pɾot̪t̪ekd̪ɪn
শুরু,ɕuru,শুরু,ʃuɾu
করা,kɔra,করা,kɔɾɐ
ভালো,b̤al̪o,ভালা,bʱɐlɐ
হয়,he̯ɔ,হয়,hɔe̯
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
পড়াশোনা,pɔɽaɕon̪a,পড়াশুনা,pɔɽɐʃunɐ
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
আমি,ami,আমি,ɐmɪ
আরামে,arame,আরামে,ɐɾɐme
মনোযোগ,mɔn̪od͡zoɡɔ,মনোযোগ,monoɟog
দিতে,d̪it̪e,দিতাম,d̪ɪt̪ɐm
পারি,pari,ফারি,pʰɐɾɪ
সকালের,s̪ɔkal̪erɔ,সকালের,ʃɔkɐleɾ
শুরুতেই,ɕurut̪ei,শুরুতেই,ʃuɾut̪e͡ɪ̯
পড়াশোনা,pɔɽaɕon̪a,পড়াশোনা,pɔɽɐʃonɐ
শুরু,ɕuru,শুরু,ʃuɾu
করা,kɔra,করা,kɔɾɐ
ভালো,b̤al̪o,ভালা,bʱɐlɐ
অনেকদিন,on̪ekd̪in̪ɔ,মেলাদিন,ɐge
আগে,aɡe,আগে,ɛk
এক,ekɔ,এক,geɾɐme
গ্রামে,ɡɔrame,গেরামে,ɛk
এক,ekɔ,এক,tupɪ
টুপি,tupi,টুপি,bɪkɾet̪ɐ
বিক্রেতা,bikret̪a,বিক্রেতা,ɐʃɪn
তিনি,t̪in̪i,হেয়,hee̯
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
পাশের,paɕerɔ,পাশের,pɐʃeɾ
গ্রামে,ɡɔrame,গেরামে,geɾɐme
গিয়ে,ɡie̯e,গিয়া,gɪʲɐ
টুপি,tupi,টুপি,tupɪ
বিক্রি,bikri,বিক্রি,bɪkɾɪ
করছিলেন,kɔrɔt͡ɕʰil̪en̪,করতাসিল,koɾt̪ɐʃɪl
তিনি,t̪in̪i,হেয়,hee̯
রাস্তা,ras̪t̪a,রাস্তা,ɾɐst̪ɐ
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
তার,t̪arɔ,হের,heɾ
