regional_text,bangla_speech,region_name,combined,ipa_output
তুমি বেইন্নাহালে উইঠ্যা চা খাবা?,তুমি কি সকালে উঠে চা খাবে ?,Barishal ,Barishal  তুমি বেইন্নাহালে উইঠ্যা চা খাবা?,bɐɾɔhɐl  t̪umɪ be͡ɪ̯nnɐhɐle u͡ɪ̯tʰɐ cɐ kʰɐbɐ?
আমনে কি এট্টু এইহানে আইতে পারবেন?,আপনি একটু এইদিকে আসতে পারবেন ?,Barishal ,Barishal  আমনে কি এট্টু এইহানে আইতে পারবেন?,bɐɾoʃɐl  ɐmone kɪ ettu e͡ɪ̯hɐne ɐ͡ɪ̯t̪e pɐɾben?
তোর পরিক্ষা কবে?,তোর পরিক্ষা কবে ?,Barishal ,Barishal  তোর পরিক্ষা কবে?,bɐɾɔhɐl  t̪oɾ poɾɪkkʰɐ kɔbe?
মোর বিয়ালে খ্যালার মাডে যাইতে হইবে,আমাকে বিকালে খেলার মাঠে যেতে হবে,Barishal ,Barishal  মোর বিয়ালে খ্যালার মাডে যাইতে হইবে,bɐɾɔhɐl  moɾ bɪʲɐle kʰɛlɐɾ mɐde ɟɐ͡ɪ̯t̪e ho͡ɪ̯be
কিছু মানু বেমালা স্বার্থপর হয়,কিছু মানুষ অনেক স্বার্থপর হয়,Barishal ,Barishal  কিছু মানু বেমালা স্বার্থপর হয়,bɐɾɔhɐl  kɪcʰu mɐnu bemɐlɐ ʃɐɾt̪ʰopɔɾ hɔe̯
মুই এউক্কা ভাল মানু হইতে চাই,আমি একজন ভালো মানুষ হতে চাই,Barishal ,Barishal  মুই এউক্কা ভাল মানু হইতে চাই,bɐɾɔhɐl  mu͡ɪ̯ e͡u̯kkɐ bʱɐlo mɐnu ho͡ɪ̯t̪e cɐ͡ɪ̯
মোর পরিবার তোমারে কোনদিনও মাইন্না নেবে না,আমার পরিবার তোমাকে কোনদিনও মেনে নেবে না,Barishal ,Barishal  মোর পরিবার তোমারে কোনদিনও মাইন্না নেবে না,bɐɾɔhɐl  moɾ poɾɪbɐɾ t̪omɐɾe kond̪ɪno mɐ͡ɪ̯nnɐ nebe nɐ
আমনেরে থুইয়া মোর বান্ধুবি ভালো নাই,আপনাকে  ছাড়া আমার বান্ধুবি ভালো নেই,Barishal ,Barishal  আমনেরে থুইয়া মোর বান্ধুবি ভালো নাই,bɐɾohɐl  ɐmoneɾe t̪ʰu͡ɪ̯ʲɐ moɾ bɐnd̪ʱubɪ bʱɐlo nɐ͡ɪ̯
মাইয়াডার রাগ বেমালা বেশি,মেয়েটির রাগ অনেক বেশী,Barishal ,Barishal  মাইয়াডার রাগ বেমালা বেশি,bɐɾɔhɐl  mɐ͡ɪ̯ʲɐdɐɾ ɾɐg bemɐlɐ beʃɪ
আমনে কি চান মুই এইহানে গোনে চইল্লা যাই,আপনি কি চান আমি এখান থেকে চলে যাই ?,Barishal ,Barishal  আমনে কি চান মুই এইহানে গোনে চইল্লা যাই,bɐɾohɐl  ɐmone kɪ cɐn mu͡ɪ̯ e͡ɪ̯hɐne gone co͡ɪ̯llɐ ɟɐ͡ɪ̯
আমনে কি এই বিয়ায় রাজি হইছেন?,আপনি  কি এই বিয়েতে রাজি হয়েছেন ?,Barishal ,Barishal  আমনে কি এই বিয়ায় রাজি হইছেন?,bɐɾɔhɐl  ɐmone kɪ e͡ɪ̯ bɪʲɐe̯ ɾɐɟɪ ho͡ɪ̯cʰen?
মোর আব্বার মাথা গরম থাহে,আমার আব্বুর মাথা গরম থাকে,Barishal ,Barishal  মোর আব্বার মাথা গরম থাহে,bɐɾɔhɐl  moɾ ɐbbɐɾ mɐt̪ʰɐ gɔɾom t̪ʰɐhe
আমার বড় ভাই এউক্কা চ্যাতা লোক,আমার বড় ভাই একজন বদমেজাজি লোক,Barishal ,Barishal  আমার বড় ভাই এউক্কা চ্যাতা লোক,bɐɾɔhɐl  ɐmɐɾ bɔɽo bʱɐ͡ɪ̯ e͡u̯kkɐ cɛt̪ɐ lok
যে মাইয়া বেশি কথা কয় হ্যারে আমার পছন্দ না,যেই মেয়ে বেশী কথা বলে তাকে আমার পছন্দ না,Barishal ,Barishal  যে মাইয়া বেশি কথা কয় হ্যারে আমার পছন্দ না,bɐɾɔhɐl  ɟe mɐ͡ɪ̯ʲɐ beʃɪ kɔt̪ʰɐ kɔe̯ hɛɾe ɐmɐɾ pɔcʰond̪o nɐ
পোলাডা বেশি কথা কয়,ছেলেটি অনেক  বেশী কথা বলো,Barishal ,Barishal  পোলাডা বেশি কথা কয়,bɐɾɔhɐl  polɐdɐ beʃɪ kɔt̪ʰɐ kɔe̯
আমনে আইজ সকালে চা খান নাই,আপনি আজ সকালে চা খান  নাই,Barishal ,Barishal  আমনে আইজ সকালে চা খান নাই,bɐɪʃɐl  ɐmone ɐ͡ɪ̯ɟ ʃɔkɐle cɐ kʰɐn nɐ͡ɪ̯
আইজগো বেইন্নাহালে মুই আর মোর দোস্তরা ফুটবল খ্যালতে মাডে গ্যাছি,আজ সকালে আমি এবং আমার বন্ধুরা ফুটবল খেলতে মাঠে গিয়েছি,Barishal ,Barishal  আইজগো বেইন্নাহালে মুই আর মোর দোস্তরা ফুটবল খ্যালতে মাডে গ্যাছি,bɐɾɔhɐl  ɐ͡ɪ̯ɟgo be͡ɪ̯nnɐhɐle mu͡ɪ̯ ɐɾ moɾ d̪ost̪ɔɾɐ pʰutbɔl kʰɛlt̪e mɐde gɛcʰɪ
মুই মোর মায়ের হগল কথা ম্যালা মন দিয়া হুনি,আমি আমার আম্মুর  সব কথা খুবই মনোযোগ দিয়ে শুনি,Barishal ,Barishal  মুই মোর মায়ের হগল কথা ম্যালা মন দিয়া হুনি,bɐɾɔhɐl  mu͡ɪ̯ moɾ mɐʲeɾ hɔgol kɔt̪ʰɐ mɛlɐ mon d̪ɪʲɐ hunɪ
মোর বান্ধুবির এউক্কা ছোডো বিলই আছে,আমার বান্ধুবির একটি ছোট বিড়াল আছে,Barishal ,Barishal  মোর বান্ধুবির এউক্কা ছোডো বিলই আছে,bɐɪʃɐl  moɾ bɐnd̪ʱubɪɾ ɛ͡u̯kkɐ cʰodo bɪlɪ ɐcʰe
ব্যাডায় হ্যার বউর গায়ে হাত তোলে,লোকটি তার বউয়ের গায়ে  হাত তুলে,Barishal ,Barishal  ব্যাডায় হ্যার বউর গায়ে হাত তোলে,bɐɾɔhɐl  bɛdɐe̯ hɛɾ bɔ͡u̯ɾ gɐʲe hɐt̪ t̪ole
তোমার কি মানু দেহাইন্না শ্যাষ?,তোমার কি লোক দেখানো শেষ?,Barishal ,Barishal  তোমার কি মানু দেহাইন্না শ্যাষ?,bɐɾɔhɐl  t̪omɐɾ kɪ mɐnu d̪ehɐ͡ɪ̯nnɐ ʃɛʃ?
মোর বউ মোরে কোনদিনও খোচা মাইররা কথা কয় নাই,আমার বউ  আমাকে কোনদিনও খোঁচা মেরে কথা বলেনি,Barishal ,Barishal  মোর বউ মোরে কোনদিনও খোচা মাইররা কথা কয় নাই,bɐɾɔʃɐl  moɾ bɔ͡u̯ moɾe kond̪ɪno kʰocɐ mɐ͡ɪ̯ɾɾɐ kɔt̪ʰɐ kɔe̯ nɐ͡ɪ̯
তুমি এউক্কা ভালো মাইয়া মানু,তুমি একজন  ভালো মেয়ে মানুষ,Barishal ,Barishal  তুমি এউক্কা ভালো মাইয়া মানু,bɐɾɔhɐl  t̪umɪ ɛ͡u̯kkɐ bʱɐlo mɐ͡ɪ̯ʲɐ mɐnu
তোমারে জোর কইররা বিয়া দেয়া হইছেলে,তোমাকে জোর  করে বিয়ে দেয়া হয়েছিল,Barishal ,Barishal  তোমারে জোর কইররা বিয়া দেয়া হইছেলে,bɐɪʃɐl  t̪omɐɾe ɟoɾ ko͡ɪ̯ɾɾɐ bɪʲɐ d̪eʲɐ ho͡ɪ̯cʰele
হ্যায় দুইবেলা ভাত খাইতে পারে না,তিনি  দুইবেলা ভাত খেতে পারেন না,Barishal ,Barishal  হ্যায় দুইবেলা ভাত খাইতে পারে না,bɐɾɔhɐl  hɛe̯ d̪u͡ɪ̯belɐ bʱɐt̪ kʰɐ͡ɪ̯t̪e pɐɾe nɐ
তোমার ধারে থাকলে মুই কল্পনার চাইয়াও বেশি সুখে থাহি,তোমার পাশে  থাকলে আমি কল্পনার চেয়েও বেশি সুখী থাকি,Barishal ,Barishal  তোমার ধারে থাকলে মুই কল্পনার চাইয়াও বেশি সুখে থাহি,bɐɾɔhɐl  t̪omɐɾ d̪ʱɐɾe t̪ʰɐkle mu͡ɪ̯ kɔlponɐɾ cɐ͡ɪ̯ʲɐ͡o̯ beʃɪ ʃukʰe t̪ʰɐhɪ
মায় আইজগো খাওনে নুন কম দেছে,আম্মু আজকে খাবারে লবণ কম দিয়েছে,Barishal ,Barishal  মায় আইজগো খাওনে নুন কম দেছে,bɐɾɔhɐl  mɐe̯ ɐ͡ɪ̯ɟgo kʰɐ͡o̯ne nun kɔm d̪ecʰe
মোর মায় হগল কালে বেমালা হাসি খুশি থাহে,আমার আম্মু সব সময় বেশ হাসি খুশি থাকে,Barishal ,Barishal  মোর মায় হগল কালে বেমালা হাসি খুশি থাহে,bɐɾɔhɐl  moɾ mɐe̯ hɔgol kɐle bemɐlɐ hɐʃɪ kʰuʃɪ t̪ʰɐhe
তোমার লইজ্ঞা এত কিছু কইররাও কোন লাভ হইলো না,তোমার জন্য এত কিছু করেও কোন লাভ হলো না,Barishal ,Barishal  তোমার লইজ্ঞা এত কিছু কইররাও কোন লাভ হইলো না,bɐɪʃɐl  t̪omɐɾ lo͡ɪ̯ggɐ ɛt̪o kɪcʰu ko͡ɪ̯ɾɾɐ͡o̯ kon lɐbʱ ho͡ɪ̯lo nɐ
আমনে মোরে আর কত অবাক করবেন?,আপনি আমাকে আর কত অবাক করবেন,Barishal ,Barishal  আমনে মোরে আর কত অবাক করবেন?,bɐɾɔhɐl  ɐmone moɾe ɐɾ kɔt̪o ɔbɐk koɾben?
আমনে একটু কম চাডামি করেন,আপনি একটু কম চাপাবাজি করেন,Barishal ,Barishal  আমনে একটু কম চাডামি করেন,bɐɾɔhɐl  ɐmone ektu kɔm cɐdɐmɪ kɔɾen
আইজগো মোর ছোডো বুইন রানছে,আজকে আমার ছোট বোন রান্না করেছে,Barishal ,Barishal  আইজগো মোর ছোডো বুইন রানছে,bɐɾɔhɐl  ɐ͡ɪ̯ɟgo moɾ cʰodo bu͡ɪ̯n ɾɐncʰe
খাওনে নুন এট্টু বেশি হইয়া গ্যাছে,খাবারে লবণ একটু বেশী হয়ে গেসে,Barishal ,Barishal  খাওনে নুন এট্টু বেশি হইয়া গ্যাছে,bɐɾɔhɐl  kʰɐ͡o̯ne nun ettu beʃɪ ho͡ɪ̯ʲɐ gɛcʰe
খাওনে নুন কম হইলে আরো ভালো লাগতে,খাবারে লবণ কম হলে আরো ভালো লাগতো,Barishal ,Barishal  খাওনে নুন কম হইলে আরো ভালো লাগতে,bɐɪʃɐl  kʰɐ͡o̯ne nun kɔm ho͡ɪ̯le ɐɾo bʱɐlo lɐgt̪e
আইজগো মুই বাইরে যামুই,আজকে আমি বাহিরে যাবোই,Barishal ,Barishal  আইজগো মুই বাইরে যামুই,bɐɾɔhɐl  ɐ͡ɪ̯ɟgo mu͡ɪ̯ bɐ͡ɪ̯ɾe ɟɐmu͡ɪ̯
আমনে একলা একলা বায়রায় ঘোরতে যান,আপনি একা একা বাহিরে ঘুরতে যান,Barishal ,Barishal  আমনে একলা একলা বায়রায় ঘোরতে যান,bɐɾɔhɐl  ɐmone ɛklɐ ɛklɐ bɐʲɾɐe̯ gʱoɾt̪e ɟɐn
মুই বেমালা জোস মেকাপ করি,আমি খুব  জোস মেকআপ করি,Barishal ,Barishal  মুই বেমালা জোস মেকাপ করি,bɐɾɔhɐl  mu͡ɪ̯ bemɐlɐ ɟoʃ mt̪kɐp koɾɪ
তুমি এককালে না বুইজঝা বেশি কথা কও,তুমি একদমই না বুঝে বেশী কথা বলো,Barishal ,Barishal  তুমি এককালে না বুইজঝা বেশি কথা কও,bɐɾɔhɐl  t̪umɪ ɛkkɐle nɐ bu͡ɪ̯ɟɟʱɐ beʃɪ kɔt̪ʰɐ kɔ͡o̯
আমনেরে কিছু কওয়া লাগেনা আমনে এমনেই মোর মনের কথা বুইজঝা যান,"আপনাকে কিছু বলা লাগে না , আপনি এমনিতেই আমার মনের কথা বুঝে যান",Barishal ,Barishal  আমনেরে কিছু কওয়া লাগেনা আমনে এমনেই মোর মনের কথা বুইজঝা যান,bɐɾɔhɐl  ɐmoneɾe kɪcʰu koʷɐ lɐgenɐ ɐmone ɛmone͡ɪ̯ moɾ moneɾ kɔt̪ʰɐ bu͡ɪ̯ɟɟʱɐ ɟɐn
তোমার চক্ষু থাহে অন্য মাইয়াগো দিকে,তোমার চোখ থাকে অন্য মেয়েদের দিকে,Barishal ,Barishal  তোমার চক্ষু থাহে অন্য মাইয়াগো দিকে,bɐɾɔhɐl  t̪omɐɾ cokkʰu t̪ʰɐhe ɔnno mɐ͡ɪ̯ʲɐgo d̪ɪke
তোমার বিয়াইত্যা জীবন সুখের হোক,তোমার বিবাহিত জীবন সুখের হোক,Barishal ,Barishal  তোমার বিয়াইত্যা জীবন সুখের হোক,bɐɾɔʃɐl  t̪omɐɾ bɪʲɐ͡ɪ̯t̪t̪ɐ ɟɪbɔn ʃukʰeɾ hok
মোগো বাড়ির চকিদার রাইতে মদ খায়,আমাদের বাসার দারওয়ান রাতে মদ খায়,Barishal ,Barishal  মোগো বাড়ির চকিদার রাইতে মদ খায়,bɐɾɔhɐl  mogo bɐɽɪɾ cokɪd̪ɐɾ ɾɐ͡ɪ̯t̪e mɔd̪ kʰɐe̯
মোর জামাই রাইতে দোস্তগো লগে আড্ডা দেয়,আমার স্বামী রাতে বন্ধুদের সাথে আড্ডা দেয়,Barishal ,Barishal  মোর জামাই রাইতে দোস্তগো লগে আড্ডা দেয়,bɐɾɔhɐl  moɾ ɟɐmɐ͡ɪ̯ ɾɐ͡ɪ̯t̪e d̪ost̪ogo lɔge ɐddɐ d̪ee̯
মুই আর মোর আব্বায় বিয়া বাড়ি যাইতেয়াছি,আমি আর আমার আব্বু বিয়ে বাড়িতে যাচ্ছি,Barishal ,Barishal  মুই আর মোর আব্বায় বিয়া বাড়ি যাইতেয়াছি,bɐɾɔhɐl  mu͡ɪ̯ ɐɾ moɾ ɐbbɐe̯ bɪʲɐ bɐɽɪ ɟɐ͡ɪ̯t̪eʲɐcʰɪ
