regional_text,bangla_speech,region_name,combined,ipa_output
তারে কাজল দিলে বাক্কা বালা লাগে,তাকে কাজল দিলে অনেক ভালো লাগে,Sylhet,Sylhet তারে কাজল দিলে বাক্কা বালা লাগে,ʃɔlhe t̪ɐɾe kɐɟol d̪ɪle bɐkkɐ bɐlɐ lɐge
তুমিতাইন কিতা আমারে বালা ফাও না নি?,তুমি কি আমায় ভালোবাসো না? ,Sylhet,Sylhet তুমিতাইন কিতা আমারে বালা ফাও না নি?,ʃɔlho t̪umɪt̪ɐ͡ɪ̯n kɪt̪ɐ ɐmɐɾe bɐlɐ pʰɐ͡o̯ nɐ nɪ?
তুমিতাইন বুঝিরায় না কিতার লাগি?,তুমি বুঝো না কেন ?,Sylhet,Sylhet তুমিতাইন বুঝিরায় না কিতার লাগি?,ʃɔlhe t̪umɪt̪ɐ͡ɪ̯n buɟʱɪɾɐe̯ nɐ kɪt̪ɐɾ lɐgɪ?
হে গান গাইতো বালা ফায়,সে গান গাইতে পছন্দ করে ,Sylhet,Sylhet হে গান গাইতো বালা ফায়,ʃɔlhe he gɐn gɐ͡ɪ̯t̪o bɐlɐ pʰɐe̯
হে যে ফুরিরে বালা ফাও হউ ফুরি ওগু ঢাকাত থাকে,সে যেই মেয়েটিকে ভালবাসে ওই মেয়েটি ঢাকায় থাকে,Sylhet,Sylhet হে যে ফুরিরে বালা ফাও হউ ফুরি ওগু ঢাকাত থাকে,ʃɔlhet he ɟe pʰuɾɪɾe bɐlɐ pʰɐ͡o̯ hɔ͡u̯ pʰuɾɪ ogu dʱɐkɐt̪ t̪ʰɐke
আফনে যে ফুয়ারে বালা ফাইন ওউ ফুয়া ওগুয়ে কিতা আফনারে বালা ফায় নি?,আপনি যেই ছেলেকে ভালবাসেন সেই ছেলেটি কি আপনাকে ভালবাসে ?,Sylhet,Sylhet আফনে যে ফুয়ারে বালা ফাইন ওউ ফুয়া ওগুয়ে কিতা আফনারে বালা ফায় নি?,ʃɔlhe ɐcʰone ɟe pʰuʲɐɾe bɐlɐ pʰɐ͡ɪ̯n o͡u̯ pʰuʲɐ oguʲe kɪt̪ɐ ɐpʰnɐɾe bɐlɐ pʰɐe̯ nɪ?
হে একগু গাড়ি চুরি করিলাইছে,সে একটি গাড়ি চুরি করেছে,Sylhet,Sylhet হে একগু গাড়ি চুরি করিলাইছে,ʃɔlhet he ɛkgu gɐɽɪ cuɾɪ koɾɪlɐ͡ɪ̯cʰe
আমি তুমিতাইন ওর লগে পৃথিবী ঘুরতাম চাই,আমি তোমার সাথে পৃথিবী ঘুরে আসতে চাই ,Sylhet,Sylhet আমি তুমিতাইন ওর লগে পৃথিবী ঘুরতাম চাই,ʃɔlhe ɐmɪ t̪umɪt̪ɐ͡ɪ̯n oɾ lɔge pɾɪt̪ʰɪbɪ gʱuɾt̪ɐm cɐ͡ɪ̯
কিন্তু আমিতো তুমিতাইন ওর লগে যাইতাম নায়,কিন্তু আমিতো তোমার সাথে যাবো না ,Sylhet,Sylhet কিন্তু আমিতো তুমিতাইন ওর লগে যাইতাম নায়,ʃɔlhe kɪnt̪u ɐmɪt̪o t̪umɪt̪ɐ͡ɪ̯n oɾ lɔge ɟɐ͡ɪ̯t̪ɐm nɐe̯
তুমিতাইন ওর মাত হুনিয়া বাক্কা বালা লাগলো,তোমার কথা শুনে খুব ভালো লাগলো ,Sylhet,Sylhet তুমিতাইন ওর মাত হুনিয়া বাক্কা বালা লাগলো,ʃɔlhe t̪umɪt̪ɐ͡ɪ̯n oɾ mɐt̪ hunɪʲɐ bɐkkɐ bɐlɐ lɐglo
তুমিতাইন ওর বালা না লাগলে কুন্তা করার নাই,তোমার ভালো না লাগলে কিছু করার নাই ,Sylhet,Sylhet তুমিতাইন ওর বালা না লাগলে কুন্তা করার নাই,ʃɔlhe t̪umɪt̪ɐ͡ɪ̯n oɾ bɐlɐ nɐ lɐgle kunt̪ɐ kɔɾɐɾ nɐ͡ɪ̯
ছবি তোলার বাদে আমারে কিলা লাগে?,ছবি তোলার পর আমাকে কেমন লাগে? ,Sylhet,Sylhet ছবি তোলার বাদে আমারে কিলা লাগে?,ʃɔlhe cʰobɪ t̪olɐɾ bɐd̪e ɐmɐɾe kɪlɐ lɐge?
আমি আইজ বাক্কাদিন বাদে তার লগে মাতছি,আমি আজকে অনেকদিন পর তার সাথে কথা বলেছি,Sylhet,Sylhet আমি আইজ বাক্কাদিন বাদে তার লগে মাতছি,ʃɔlhe ɐmɪ ɐ͡ɪ̯ɟ bɐkkɐd̪ɪn bɐd̪e t̪ɐɾ lɔge mɐt̪cʰɪ
হে দেখতে যে সুন্দর,সে দেখতে অনেক সুন্দর ,Sylhet,Sylhet হে দেখতে যে সুন্দর,ʃɔlhe he d̪ekʰt̪e ɟe ʃund̪ɔɾ
কিন্তু সুন্দর ওইলেউ তো সবতা নায়,কিন্তু সৌন্দর্যই সবকিছু না,Sylhet,Sylhet কিন্তু সুন্দর ওইলেউ তো সবতা নায়,ʃɔlhe kɪnt̪u ʃund̪ɔɾ o͡ɪ̯le͡u̯ t̪o ʃɔbt̪ɐ nɐe̯
তার চউখ হরিণ ওর লাকান,তার চোখ হরিণের মতো,Sylhet,Sylhet তার চউখ হরিণ ওর লাকান,ʃɔlhet t̪ɐɾ cɔ͡u̯x hoɾɪn oɾ lɐkɐn
একগু ফুরি আর একগু ফুয়ায় একলগে খেলছে,একটা মেয়ে আর একটা ছেলে একসাথে খেলছে,Sylhet,Sylhet একগু ফুরি আর একগু ফুয়ায় একলগে খেলছে,ʃɔlhet ɛkgu pʰuɾɪ ɐɾ ɛkgu pʰuʲɐe̯ ɛklgk kʰelcʰe
কালা কুত্তা একগু ঘাস ওর মাঝে দিয়া চলের,কালো কুকুরটা ঘাসের মধ্যে দিয়ে ছুটছে,Sylhet,Sylhet কালা কুত্তা একগু ঘাস ওর মাঝে দিয়া চলের,ʃɔlhe kɐlɐ kut̪t̪ɐ ɛkgu gʱɐʃ oɾ mɐɟʱe d̪ɪʲɐ cɔleɾ
কালা কুত্তা একগু ঘাস ওর মাঝে দিয়া দৌড়াইরো,একটা কালো কুকুর ঘাসের মধ্যে দৌড়াচ্ছে,Sylhet,Sylhet কালা কুত্তা একগু ঘাস ওর মাঝে দিয়া দৌড়াইরো,ʃɔlhe kɐlɐ kut̪t̪ɐ ɛkgu gʱɐʃ oɾ mɐɟʱe d̪ɪʲɐ d̪o͡u̯ɽɐ͡ɪ̯ɾo
কালা কুত্তা একগু ঘাস ওর মাঝে হুতি রইছে,একটি ছোট কালো কুকুর ঘাসে মধ্যে শুয়ে আছে,Sylhet,Sylhet কালা কুত্তা একগু ঘাস ওর মাঝে হুতি রইছে,ʃɔlhe kɐlɐ kut̪t̪ɐ ɛkgu gʱɐʃ oɾ mɐɟʱe hut̪ɪ ɾo͡ɪ̯cʰe
একপাল বেটিন রাস্তাত হাঁটের,একদল মহিলা রাস্তায় হাঁটছে,Sylhet,Sylhet একপাল বেটিন রাস্তাত হাঁটের,ʃɔlhet ɛkpɐl betɪn ɾɐst̪ɐt̪ hɐ̃teɾ
দরজার কান্দাত দুইজন বইয়া গিটার বাজাইরো,দরজার কাছে দুইজন বসে গিটার বাজাচ্ছে,Sylhet,Sylhet দরজার কান্দাত দুইজন বইয়া গিটার বাজাইরো,ʃɔlhe d̪ɔɾzɐɾ kɐnd̪ɐt̪o d̪u͡ɪ̯zɔn bo͡ɪ̯ʲɐ gɪtɐɾ bɐzɐ͡ɪ̯ɾo
ফুটপাত দিয়া একলগে হাটরা তিনজন বেটিন,ফুটপাতে একসঙ্গে হাঁটছেন তিন মহিলা,Sylhet,Sylhet ফুটপাত দিয়া একলগে হাটরা তিনজন বেটিন,ʃɔlhe pʰutpɐt̪ d̪ɪʲɐ ɛklgk hɐtɾɐ t̪ɪnɟɔn betɪn
আম্মার লাগি বেশি খারাপ লাগছে,আম্মুর জন্য বেশি খারাপ লাগছে,Sylhet,Sylhet আম্মার লাগি বেশি খারাপ লাগছে,ʃɔlhe ɐmmɐɾ lɐgɪ beʃɪ kʰɐɾɐp lɐgcʰe
আমরার পরিবার-ও আম্মার অবদান ওউ সব তাকি বেশি বলয়া আমি মনো করি,আমাদের পরিবারে  আম্মুর অবদানই বেশি বলে আমি মনে করি,Sylhet,Sylhet আমরার পরিবার-ও আম্মার অবদান ওউ সব তাকি বেশি বলয়া আমি মনো করি,ʃɔlhe ɐmɾɐɾ poɾɪbɐɾ-o ɐmmɐɾ ɔbod̪ɐn o͡u̯ ʃɔb t̪ɐkɪ beʃɪ bɔlɔʲɐ ɐmɪ mono koɾɪ
"তোমরার লাগি কুন্তা তো করতেউ ফারলাম না, উলটা পরিবাররে শেষ করলাম",তোমাদের জন্য কিছু করতে তো পারলামই না উল্টো পরিবারকে  শেষ করলাম,Sylhet,"Sylhet তোমরার লাগি কুন্তা তো করতেউ ফারলাম না, উলটা পরিবাররে শেষ করলাম","ʃɔlhe t̪omɾɐɾ lɐgɪ kunt̪ɐ t̪o koɾt̪e͡u̯ pʰɐɾlɐm nɐ, ultɐ poɾɪbɐɾɾe ʃeʃ koɾlɐm"
"হকল সময় ডরাইয়া ডরাইয়া থাকতাম, গলা দিয়া খানি নামতো না","সবসময় ভয়ে ভয়ে থাকতাম, গলা দিয়ে খাবার নামতো না",Sylhet,"Sylhet হকল সময় ডরাইয়া ডরাইয়া থাকতাম, গলা দিয়া খানি নামতো না","ʃɔlhe hokol ʃɔmɔe̯ dɔɾɐ͡ɪ̯ʲɐ dɔɾɐ͡ɪ̯ʲɐ t̪ʰɐkt̪ɐm, gɔlɐ d̪ɪʲɐ kʰɐnɪ nɐmt̪o nɐ"
শেষ করলাম হকলতা,শেষ করলাম সবকিছু,Sylhet,Sylhet শেষ করলাম হকলতা,ʃɔlhe ʃeʃ koɾlɐm hɔklɔt̪ɐ
"যদিও মাফ ওর যোগ্য নায় আমি, ফারলে মাফ করি দিওইন","যদিও ক্ষমার যোগ্য না আমি, পারলে ক্ষমা করে দিয়েন",Sylhet,"Sylhet যদিও মাফ ওর যোগ্য নায় আমি, ফারলে মাফ করি দিওইন","ʃɔlhet ɟod̪ɪ͡o̯ mɐpʰ oɾ ɟoggo nɐe̯ ɐmɪ, pʰɐɾle mɐpʰ koɾɪ d̪ɪ͡o̯ɪn"
আফনারার আকাইম্মা ফুয়া,আপনাদের অযোগ্য সন্তান,Sylhet,Sylhet আফনারার আকাইম্মা ফুয়া,ʃɔlhe ɐpʰnɐɾɐɾ ɐkɐ͡ɪ̯mmɐ pʰuʲɐ
আল্লাহ রহমত ওর বৃষ্টি দিও,আল্লাহ রহমতের বৃষ্টি দাও,Sylhet,Sylhet আল্লাহ রহমত ওর বৃষ্টি দিও,ʃɔlɔt ɐllɐh ɾɔhɔmɔt̪ oɾ bɾɪʃtɪ d̪ɪ͡o̯
বৃষ্টির লাগি ঢাকাত নীন কান-ও নামাজ পড়া ওইবো নি?,বৃষ্টির জন্য ঢাকায় কোথাও নামাজ পড়া হবে কি ?,Sylhet,Sylhet বৃষ্টির লাগি ঢাকাত নীন কান-ও নামাজ পড়া ওইবো নি?, ʃɔlɪ bɾɪʃtɪɾ lɐgɪ dʱɐkɐt̪ nɪn kɐn-o nɐmɐɟ pɔɽɐ o͡ɪ̯bo nɪ?
পানির অভাব আর বালা লাগের না,পানির জন্য হাহাকার আর ভালো লাগছে না,Sylhet,Sylhet পানির অভাব আর বালা লাগের না,ʃɔlhe pɐnɪɾ ɔbʱɐb ɐɾ bɐlɐ lɐgeɾ nɐ
উত্তরাত আমরার বিল্ডিং-ও কোন লাকান ওউ পানি পাইয়ার না আমরা,উত্তরাতে আমাদের ভবনে  কোনোভাবেই পানি পাচ্ছি না আমরা,Sylhet,Sylhet উত্তরাত আমরার বিল্ডিং-ও কোন লাকান ওউ পানি পাইয়ার না আমরা,ʃɔlhe ut̪t̪ɔɾɐt̪ ɐmɾɐɾ bɪldɪŋ-o kon lɐkɐn o͡u̯ pɐnɪ pɐ͡ɪ̯ʲɐɾ nɐ ɐmɾɐ
খালি এক গাড়ি পানি ওইলেও দুইটা দিন চলা যাইতো,শুধু এক গাড়ি পানি হলেও ২টা দিন চলা যেতো,Sylhet,Sylhet খালি এক গাড়ি পানি ওইলেও দুইটা দিন চলা যাইতো,ʃɔlhe kʰɐlɪ ɛk gɐɽɪ pɐnɪ o͡ɪ̯le͡o̯ d̪u͡ɪ̯tɐ d̪ɪn cɔlɐ ɟɐ͡ɪ̯t̪o
কোন লাকান ওউ ওয়াসায় পানি দিরো না,কোনোভাবেই ওয়াসা পানি দিচ্ছে না,Sylhet,Sylhet কোন লাকান ওউ ওয়াসায় পানি দিরো না,ʃɔlhe kon lɐkɐn o͡u̯ oʷɐʃɐe̯ pɐnɪ d̪ɪɾo nɐ
কিতা কিরতাম ফারি আমি কউকা ওখন?,কি করতে পারি বলুন এখন?,Sylhet,Sylhet কিতা কিরতাম ফারি আমি কউকা ওখন?,ʃɔlhe kɪt̪ɐ kɪɾot̪ɐm pʰɐɾɪ ɐmɪ kɔ͡u̯kɐ okʰon?
"কারেন্ট বাদে নি থাকা যায়, তেও পানি ছাড়া কিলা থাকো মাইনষে?",বিদ্যুৎ ছাড়া না হয় থাকা যায় কিন্তু পানি ছাড়া কিভাবে থাকে মানুষ,Sylhet,"Sylhet কারেন্ট বাদে নি থাকা যায়, তেও পানি ছাড়া কিলা থাকো মাইনষে?","ʃɔlhe kɐɾent bɐd̪e nɪ t̪ʰɐkɐ ɟɐe̯, t̪e͡o̯ pɐnɪ cʰɐɽɐ kɪlɐ t̪ʰɐko mɐ͡ɪ̯nʃe?"
আইজ জুম্মা বার,আজকে জুম্মার দিন ,Sylhet,Sylhet আইজ জুম্মা বার,ʃɔlhet ɐ͡ɪ̯ɟ ɟummɐ bɐɾ
আমি হুক্কুরবার বইত সকাইলকু উঠি,আমি শুক্রবার অনেক সকালে উঠি ,Sylhet,Sylhet আমি হুক্কুরবার বইত সকাইলকু উঠি,ʃɔlhe ɐmɪ hukkuɾbɐɾ bo͡ɪ̯t̪o ʃɔkɐ͡ɪ̯lku utʰɪ
হে খুব বেলা লাগাইয়া ঘুমায়,সে অনেক বেলা করে ঘুমায় ,Sylhet,Sylhet হে খুব বেলা লাগাইয়া ঘুমায়,ʃɔlhe he kʰub belɐ lɐgɐ͡ɪ̯ʲɐ gʱumɐe̯
হে আমারে একগু উপহার দিছে,সে আমাকে একটি উপহার দিয়েছে ,Sylhet,Sylhet হে আমারে একগু উপহার দিছে,sɪhet he ɐmɐɾe ɛkgu upohɐɾ d̪ɪcʰe
আইজ আমার জন্মদিন,আজকে আমার জন্মদিন ,Sylhet,Sylhet আইজ আমার জন্মদিন,ʃɔlhe ɐ͡ɪ̯ɟ ɐmɐɾ ɟɔnmod̪ɪn
আমার বয়স বেশি নায় কিতার লাগি,আমার বয়স বেশি না,Sylhet,Sylhet আমার বয়স বেশি নায় কিতার লাগি,ʃɔlhe ɐmɐɾ bɔʲoʃ beʃɪ nɐe̯ kɪt̪ɐɾ lɐgɪ
এর তনে আমি ওউ দেখতে ভেশি সুন্দর,তার চেয়ে আমি দেখতে সুন্দর ,Sylhet,Sylhet এর তনে আমি ওউ দেখতে ভেশি সুন্দর,ʃɔlhe eɾ t̪ɔne ɐmɪ o͡u̯ d̪ekʰt̪e bʱeʃɪ ʃund̪ɔɾ
ওউ বার কুরবানিত লাল গরু কিনমু,এইবার কুরবানিতে লাল গরু কিনবো ,Sylhet,Sylhet ওউ বার কুরবানিত লাল গরু কিনমু,ʃɔlhe o͡u̯ bɐɾ kuɾbɐnɪt̪o lɐl goɾu kɪnmu
